z_A	PHI_DFT_eV	PHI_py_eV	RHOB_DFT_e_A3	RHOB_py_e_A3	RHOION_DFT_e_A3	RHOION_py_e_A3
3.007812500000e+00	6.093818666674e-01	5.029596083206e-01	1.212612008446e-11	5.127133453667e-11	-7.876861626089e-20	0.000000000000e+00
3.098958333333e+00	6.092790353238e-01	5.036271098153e-01	-1.418286331559e-11	-5.555292591105e-11	-8.227408015468e-20	0.000000000000e+00
3.190104166667e+00	6.092236122508e-01	5.043495512123e-01	1.624084348714e-11	5.983915461694e-11	-9.014193860397e-20	0.000000000000e+00
3.281250000000e+00	6.090627495517e-01	5.049590214816e-01	-1.830049416055e-11	-6.413095045562e-11	-7.277039778639e-20	0.000000000000e+00
3.372395833333e+00	6.089299767197e-01	5.056041169546e-01	2.036225012561e-11	6.842923502549e-11	-8.754256745575e-20	0.000000000000e+00
3.463541666667e+00	6.086588860899e-01	5.061033594411e-01	-2.242654511702e-11	-7.273493422571e-11	-8.677929648708e-20	0.000000000000e+00
3.554687500000e+00	6.083781463509e-01	5.066004925278e-01	2.449381522027e-11	7.704896483993e-11	-9.217912947623e-20	0.000000000000e+00
3.645833333333e+00	6.079033196655e-01	5.068959992825e-01	-2.656449674321e-11	-8.137230931693e-11	-1.040013519923e-19	0.000000000000e+00
3.736979166667e+00	6.073451626361e-01	5.071157206817e-01	2.863902935121e-11	8.570550274349e-11	-1.202434975867e-19	0.000000000000e+00
3.828125000000e+00	6.064866439906e-01	5.070275363573e-01	-3.071785233970e-11	-9.005207082250e-11	-6.765702278327e-20	0.000000000000e+00
3.919270833333e+00	6.054063892892e-01	5.067251675035e-01	3.280141124575e-11	9.439724075897e-11	-8.465022286458e-20	0.000000000000e+00
4.010416666667e+00	6.038337805130e-01	5.059228951860e-01	-3.489015113046e-11	-9.882892939811e-11	-7.875106895078e-20	0.000000000000e+00
4.101562500000e+00	6.017773837334e-01	5.046443947822e-01	3.698452401426e-11	1.029114850362e-10	-9.253829403813e-20	0.000000000000e+00
4.192708333333e+00	5.988674201508e-01	5.025047724759e-01	-3.908498203330e-11	-1.086156761240e-10	-8.432622696208e-20	0.000000000000e+00
4.283854166667e+00	5.949869137365e-01	4.994021784255e-01	4.119198757913e-11	1.080248551230e-10	-1.103283048833e-19	0.000000000000e+00
4.375000000000e+00	5.895936078417e-01	4.947792239118e-01	-4.330599943445e-11	-1.292831690363e-10	-1.887350171289e-20	0.000000000000e+00
4.466145833333e+00	5.823304135813e-01	4.882939676893e-01	4.542749226598e-11	8.437346445933e-11	-1.530717752842e-20	0.000000000000e+00
4.557291666667e+00	5.723345035490e-01	4.790684294131e-01	-4.755693706384e-11	-2.150536569181e-10	-1.306571227429e-20	0.000000000000e+00
4.648437500000e+00	5.588076345037e-01	4.663195416146e-01	4.969481799198e-11	-6.295779913190e-11	1.738442365127e-22	0.000000000000e+00
4.739583333333e+00	5.403018792920e-01	4.485841982306e-01	-5.184162163683e-11	-5.000986299300e-10	-3.203664968359e-20	0.000000000000e+00
4.830729166667e+00	5.151880257063e-01	4.242484012685e-01	5.399784602223e-11	-4.813227918609e-10	-1.188182413882e-20	0.000000000000e+00
4.921875000000e+00	4.809129398740e-01	3.907438049822e-01	-5.616399298517e-11	-1.082475728689e-09	7.321818736984e-21	0.000000000000e+00
5.013020833333e+00	4.342675113090e-01	3.448765681079e-01	5.834057694511e-11	-1.087076972405e-09	1.696580554658e-20	0.000000000000e+00
5.104166666667e+00	3.705847196833e-01	2.819644149407e-01	-6.052811799128e-11	-1.464700660078e-09	6.845672107898e-21	0.000000000000e+00
5.195312500000e+00	2.836108667720e-01	1.957689995722e-01	6.272714900809e-11	-7.753711192882e-10	7.541752427171e-21	0.000000000000e+00
5.286458333333e+00	1.646502934096e-01	7.757934560132e-02	-6.493821022039e-11	-2.126074260795e-10	-2.802577513405e-20	0.000000000000e+00
5.377604166667e+00	1.667379469094e-03	-8.462467918718e-02	6.716185545191e-11	1.145414860465e-09	-1.151390443165e-20	0.000000000000e+00
