z_A	nval_CHGCAR	nval_DBG	dencor_py	dencor_DBG	ne_py	ne_DBG	phisol_py_eV	cvhar_DBG_eV	cvdip_DBG_eV	phisol_DBG_eV	phi_final_DBG_eV
3.062500000000e+01	1.010634480112e-03	1.010634480017e-03	-5.367720344761e-06	-9.118731765240e-07	1.005266759767e-03	1.009722606753e-03	3.484110288351e-01	3.484090464431e-01	-1.161649242600e-01	2.322441221803e-01	2.581520529906e-02
3.071614583333e+01	1.312687180260e-03	1.312687179466e-03	5.751718269629e-06	1.295851731332e-06	1.318438898530e-03	1.313983031138e-03	3.409349426539e-01	3.409284682777e-01	-1.169716251300e-01	2.239568431519e-01	2.710034806100e-02
3.080729166667e+01	-7.231619193663e-04	-7.231619193732e-04	-5.680438475380e-06	-1.224552265354e-06	-7.288423578417e-04	-7.243864716740e-04	3.336664902968e-01	3.336630178803e-01	-1.177783259900e-01	2.158846918916e-01	2.837425821131e-02
3.089843750000e+01	-1.053208342248e-03	-1.053208342482e-03	5.858722611068e-06	1.402816891631e-06	-1.047349619637e-03	-1.051805525607e-03	3.266434784995e-01	3.266355139524e-01	-1.185850268500e-01	2.080504871008e-01	2.965975324239e-02
3.098958333333e+01	9.943514589848e-04	9.943514593613e-04	-5.970306150253e-06	-1.514378327346e-06	9.883811528345e-04	9.928370810399e-04	3.198275619669e-01	3.198225995271e-01	-1.193917277100e-01	2.004308718125e-01	3.093347736229e-02
3.108072916667e+01	1.336560885799e-03	1.336560885685e-03	6.026958979135e-06	1.571013547795e-06	1.342587844778e-03	1.338131899239e-03	3.132577486954e-01	3.132482939751e-01	-1.201984285800e-01	1.930498653975e-01	3.221944879903e-02
3.117187500000e+01	-7.413535084311e-04	-7.413535089329e-04	-6.189714746758e-06	-1.733745694820e-06	-7.475432231778e-04	-7.430872546180e-04	3.068936221579e-01	3.068871696977e-01	-1.210051294400e-01	1.858820402573e-01	3.349224106615e-02
3.126302083333e+01	-1.115880663483e-03	-1.115880664411e-03	6.275041384430e-06	1.819054825198e-06	-1.109605622099e-03	-1.114061609556e-03	3.007769147203e-01	3.007659698258e-01	-1.218118303000e-01	1.789541395224e-01	3.477859621132e-02
3.135416666667e+01	9.721584895563e-04	9.721584892354e-04	-6.371275808942e-06	-1.915264540502e-06	9.657872137473e-04	9.702432247343e-04	2.948653569859e-01	2.948574145081e-01	-1.226185311700e-01	1.722388833418e-01	3.605123543869e-02
3.144531250000e+01	1.357284099135e-03	1.357284097787e-03	6.508318709189e-06	2.052289899075e-06	1.363792417844e-03	1.359336387738e-03	2.892018988511e-01	2.891894637804e-01	-1.234252320300e-01	1.657642317511e-01	3.733811775510e-02
3.153645833333e+01	-7.651395229799e-04	-7.651395233257e-04	-6.650962622436e-06	-2.194910051812e-06	-7.717904856023e-04	-7.673344332968e-04	2.837421187182e-01	2.837326862245e-01	-1.242319328900e-01	1.595007533323e-01	3.860981274602e-02
3.162760416667e+01	-1.185401448716e-03	-1.185401449996e-03	6.611496370506e-06	2.155422511446e-06	-1.178789952346e-03	-1.183246027412e-03	2.785317658912e-01	2.785178406416e-01	-1.250386337600e-01	1.534792068864e-01	3.989707823317e-02
3.171875000000e+01	9.481685565279e-04	9.481685562684e-04	-7.056158159163e-06	-2.600063932874e-06	9.411123983688e-04	9.455684924190e-04	2.735245235694e-01	2.735136010611e-01	-1.258453346200e-01	1.476682664431e-01	4.116858920235e-02
3.180989583333e+01	1.378980586651e-03	1.378980585864e-03	6.678943616204e-06	2.222825114964e-06	1.385659530267e-03	1.381203411063e-03	2.687674227139e-01	2.687520072818e-01	-1.266520354800e-01	1.420999718008e-01	4.245638451803e-02
3.190104166667e+01	-7.940223485722e-04	-7.940223483452e-04	-7.399704776150e-06	-2.943565560211e-06	-8.014220533484e-04	-7.969659137720e-04	2.642119401603e-01	2.641995276403e-01	-1.274587363400e-01	1.367407912964e-01	4.372693342998e-02
3.199218750000e+01	-1.264790809482e-03	-1.264790810910e-03	6.911529884491e-06	2.455367850857e-06	-1.257879279597e-03	-1.262335442995e-03	2.599079791192e-01	2.598910735031e-01	-1.282654372100e-01	1.316256362962e-01	4.501514641191e-02
3.208333333333e+01	9.204299741458e-04	9.204299737181e-04	-7.556134135292e-06	-3.099948525870e-06	9.128738400105e-04	9.173300252542e-04	2.558050782836e-01	2.557911757560e-01	-1.290721380700e-01	1.267190376862e-01	4.628555522265e-02
3.217447916667e+01	1.404757968260e-03	1.404757967319e-03	7.322140274116e-06	2.865932747928e-06	1.412080108534e-03	1.407623900104e-03	2.519544443010e-01	2.519360484991e-01	-1.298788389300e-01	1.220572095664e-01	4.757437310831e-02
3.226562500000e+01	-8.210253541911e-04	-8.210253542721e-04	-7.607628850154e-06	-3.151396892427e-06	-8.286329830413e-04	-8.241767511060e-04	2.483032985738e-01	2.482879060413e-01	-1.306855398000e-01	1.176023662456e-01	4.884381521357e-02
3.235677083333e+01	-1.348121808903e-03	-1.348121810100e-03	7.775990049371e-06	3.319735377411e-06	-1.340345818853e-03	-1.344802074731e-03	2.449058022257e-01	2.448859162331e-01	-1.314922406600e-01	1.133936755745e-01	5.013304857060e-02
3.244791666667e+01	8.903630175621e-04	8.903630174982e-04	-7.708659883496e-06	-3.252380724545e-06	8.826543576786e-04	8.871106368075e-04	2.417072062698e-01	2.416903237339e-01	-1.322989415200e-01	1.093913822123e-01	5.140231864029e-02
3.253906250000e+01	1.432616663872e-03	1.432616662694e-03	8.133219114210e-06	3.676915638309e-06	1.440749882986e-03	1.436293578296e-03	2.387630513219e-01	2.387416751355e-01	-1.331056423800e-01	1.056360327510e-01	5.269217122926e-02
3.263020833333e+01	-8.472506841366e-04	-8.472506841800e-04	-7.953015460386e-06	-3.496688798941e-06	-8.552036995970e-04	-8.507473729914e-04	2.360161935417e-01	2.359978210058e-01	-1.339123432500e-01	1.020854777583e-01	5.396045767496e-02
3.272135416667e+01	-1.432080507762e-03	-1.432080508935e-03	8.366215832179e-06	3.909862091894e-06	-1.423714291930e-03	-1.428170646896e-03	2.335252206205e-01	2.335023542377e-01	-1.347190441100e-01	9.878331012735e-02	5.525077011572e-02
3.281250000000e+01	8.648324519481e-04	8.648324521174e-04	-8.309796576029e-06	-3.853420423695e-06	8.565226553721e-04	8.609790316711e-04	2.312309477278e-01	2.312110851978e-01	-1.355257449700e-01	9.568534022445e-02	5.651891965808e-02
3.290364583333e+01	1.468110828407e-03	1.468110828454e-03	8.548380814381e-06	4.091976194454e-06	1.476659209221e-03	1.472202804605e-03	2.291933734953e-01	2.291690169125e-01	-1.363324458400e-01	9.283657107628e-02	5.780990860280e-02
3.299479166667e+01	-8.722335719932e-04	-8.722335719615e-04	-8.687162016162e-06	-4.230735121598e-06	-8.809207340093e-04	-8.764643071035e-04	2.273508076769e-01	2.273294551561e-01	-1.371391467000e-01	9.019030845688e-02	5.907704343606e-02
3.308593750000e+01	-1.519513663772e-03	-1.519513664137e-03	8.773012443040e-06	4.316555630014e-06	-1.510740651329e-03	-1.515197108556e-03	2.257664185199e-01	2.257405717322e-01	-1.379458475600e-01	8.779472417006e-02	6.036849526276e-02
3.317708333333e+01	8.429093077099e-04	8.429093078626e-04	-9.000144227463e-06	-4.543664216747e-06	8.339091634824e-04	8.383656436269e-04	2.243764195249e-01	2.243535770162e-01	-1.387525484300e-01	8.560102859106e-02	6.163547514420e-02
3.326822916667e+01	1.514729448851e-03	1.514729449101e-03	9.116663385329e-06	4.660154040320e-06	1.523846112236e-03	1.519389603098e-03	2.232454726751e-01	2.232181356778e-01	-1.395592492900e-01	8.365888638978e-02	6.292764707673e-02
3.335937500000e+01	-8.903229534309e-04	-8.903229533833e-04	-9.196590749961e-06	-4.740055906051e-06	-8.995195441808e-04	-8.950630093179e-04	2.223071754929e-01	2.222828430014e-01	-1.403659501500e-01	8.191689285050e-02	6.419360700605e-02
3.345052083333e+01	-1.605869786769e-03	-1.605869785978e-03	9.590264015692e-06	5.133700312836e-06	-1.596279522753e-03	-1.600736085677e-03	2.216294634830e-01	2.216006362721e-01	-1.411726510100e-01	8.042798525821e-02	6.548629156746e-02
3.354166666667e+01	8.268310181048e-04	8.268310186729e-04	-9.321991372339e-06	-4.865400220437e-06	8.175090267325e-04	8.219656184441e-04	2.211437524515e-01	2.211179299829e-01	-1.419793518800e-01	7.913857810607e-02	6.675211589243e-02
3.363281250000e+01	1.572570664939e-03	1.572570664740e-03	1.009974197413e-05	5.643121454550e-06	1.582670406913e-03	1.578213786151e-03	2.209195346031e-01	2.208892171739e-01	-1.427860527400e-01	7.810316443413e-02	6.804557239378e-02
3.372395833333e+01	-9.025045838203e-04	-9.025045834887e-04	-9.493274097812e-06	-5.036627197349e-06	-9.119978579181e-04	-9.075412106815e-04	2.208854851428e-01	2.208581727025e-01	-1.435927536000e-01	7.726541909977e-02	6.931033654534e-02
3.381510416667e+01	-1.690598724320e-03	-1.690598723861e-03	1.055322031514e-05	6.096538801076e-06	-1.680045504005e-03	-1.684502185054e-03	2.211144979785e-01	2.210826903250e-01	-1.443994544700e-01	7.668323585934e-02	7.060430149748e-02
3.390625000000e+01	8.207691013781e-04	8.207691013654e-04	-9.745981580323e-06	-5.289278061755e-06	8.110231197978e-04	8.154798232882e-04	2.215330011246e-01	2.215041987171e-01	-1.452061553300e-01	7.629804338850e-02	7.186889652167e-02
3.399739583333e+01	1.647252560005e-03	1.647252560487e-03	1.097323460216e-05	6.516490912583e-06	1.658225794607e-03	1.653769051391e-03	2.222155361513e-01	2.221822382667e-01	-1.460128561900e-01	7.616938207522e-02	7.316366141998e-02
3.408854166667e+01	-9.065782246607e-04	-9.065782239942e-04	-1.005549332484e-05	-5.598728684095e-06	-9.166337179855e-04	-9.121769526568e-04	2.230856460575e-01	2.230553536898e-01	-1.468195570500e-01	7.623579663535e-02	7.442714148449e-02
3.417968750000e+01	-1.776102471596e-03	-1.776102472193e-03	1.132083628067e-05	6.864033109703e-06	-1.764781635315e-03	-1.769238439122e-03	2.242214236861e-01	2.241866355650e-01	-1.476262579200e-01	7.656037764760e-02	7.572242672709e-02
3.427083333333e+01	8.218521777297e-04	8.218521782417e-04	-1.053205743983e-05	-6.075224297757e-06	8.113201202899e-04	8.157769539704e-04	2.255440717301e-01	2.255122894092e-01	-1.484329587800e-01	7.707933062890e-02	7.698572322238e-02
3.436197916667e+01	1.739161389418e-03	1.739161389564e-03	1.151217047440e-05	7.055308938803e-06	1.750673559892e-03	1.746216698464e-03	2.271334203818e-01	2.270971420162e-01	-1.492396596400e-01	7.785748237303e-02	7.828185721539e-02
3.445312500000e+01	-8.995850019357e-04	-8.995850017428e-04	-1.113113061339e-05	-6.674227282079e-06	-9.107161325491e-04	-9.062592290478e-04	2.289076338773e-01	2.288743616105e-01	-1.500463605100e-01	7.882800110438e-02	7.954399747055e-02
3.454427083333e+01	-1.859322948370e-03	-1.859322948087e-03	1.174237757318e-05	7.285451251219e-06	-1.847580570796e-03	-1.852037496899e-03	2.309502524719e-01	2.309124838535e-01	-1.508530613700e-01	8.005942248436e-02	8.084067911774e-02
3.463541666667e+01	8.318707117628e-04	8.318707115968e-04	-1.160769527293e-05	-7.150725034742e-06	8.202630164899e-04	8.247199865127e-04	2.331770050407e-01	2.331422428355e-01	-1.516597622300e-01	8.148248060346e-02	8.210263677068e-02
3.472656250000e+01	1.847857890277e-03	1.847857889397e-03	1.216915172121e-05	7.712153499282e-06	1.860027041999e-03	1.855570042798e-03	2.356732597429e-01	2.356340008636e-01	-1.408606446500e-01	9.477335621579e-02	9.500034466309e-02
3.481770833333e+01	-8.842670341191e-04	-8.842670336645e-04	-1.198443374784e-05	-7.527396001190e-06	-8.962514678669e-04	-8.917944297130e-04	2.383515364459e-01	2.383152843128e-01	-1.083804936100e-01	1.299347907043e-01	1.295315905577e-01
3.490885416667e+01	-1.942285461562e-03	-1.942285461535e-03	1.262100591984e-05	8.163933647502e-06	-1.929664455642e-03	-1.934121527972e-03	2.413010900135e-01	2.412603408653e-01	-5.896381152800e-02	1.822965293372e-01	1.810284503329e-01
