z_A	nval_CHGCAR	nval_DBG	dencor_py	dencor_DBG	ne_py	ne_DBG	phisol_py_eV	phisol_DBG_eV	phi_final_DBG_eV
1.403645833333e+01	1.892834107028e+03	1.892834107028e+03	8.546973940376e-01	8.547091240174e-01	1.893688804422e+03	1.893688816152e+03	-3.728263283567e-01	-3.132218614587e-01	-3.232213509319e+00
1.412760416667e+01	1.887325312895e+03	1.887325312895e+03	8.143710331856e-01	8.143698120979e-01	1.888139683928e+03	1.888139682707e+03	-3.931490456518e-01	-3.351223960695e-01	-3.291188172383e+00
1.421875000000e+01	1.853596858663e+03	1.853596858663e+03	7.087635589631e-01	7.087645590876e-01	1.854305622222e+03	1.854305623223e+03	-3.713622513456e-01	-3.149092684596e-01	-3.308122864325e+00
1.430989583333e+01	1.796776363697e+03	1.796776363697e+03	5.916022116445e-01	5.915889708730e-01	1.797367965909e+03	1.797367952669e+03	-2.524100914107e-01	-1.975387700097e-01	-3.227960023324e+00
1.440104166667e+01	1.730216201505e+03	1.730216201505e+03	5.014448142624e-01	5.014396709151e-01	1.730717646320e+03	1.730717641177e+03	-4.865958001444e-02	4.642594283820e-03	-3.063023466252e+00
1.449218750000e+01	1.673188882475e+03	1.673188882475e+03	4.445855722082e-01	4.445751949721e-01	1.673633468047e+03	1.673633457671e+03	1.679000658607e-01	2.196276109198e-01	-2.885280298603e+00
1.458333333333e+01	1.643672064347e+03	1.643672064347e+03	4.090579792970e-01	4.090616695707e-01	1.644081122326e+03	1.644081126016e+03	3.064453026946e-01	3.566035596146e-01	-2.785480078952e+00
1.467447916667e+01	1.650066532378e+03	1.650066532378e+03	3.911958661363e-01	3.911940467950e-01	1.650457728245e+03	1.650457726425e+03	3.186598175280e-01	3.672336979427e-01	-2.811881804171e+00
1.476562500000e+01	1.689780094491e+03	1.689780094491e+03	4.060626816474e-01	4.060704467075e-01	1.690186157173e+03	1.690186164938e+03	2.452799541199e-01	2.922709480510e-01	-2.923666927512e+00
1.485677083333e+01	1.754815571867e+03	1.754815571867e+03	4.696773827528e-01	4.696755013227e-01	1.755285249250e+03	1.755285247369e+03	1.455058691494e-01	1.909033254424e-01	-3.061621186902e+00
1.494791666667e+01	1.838439257231e+03	1.838439257231e+03	5.766303399016e-01	5.766377466299e-01	1.839015887571e+03	1.839015894978e+03	4.074523651807e-02	8.455744596610e-02	-3.204328159099e+00
1.503906250000e+01	1.934720875906e+03	1.934720875906e+03	6.987245353973e-01	6.987265748028e-01	1.935419600442e+03	1.935419602481e+03	-6.102273793968e-02	-1.879537973243e-02	-3.343824195993e+00
1.513020833333e+01	2.030952129054e+03	2.030952129054e+03	8.010540507139e-01	8.010710849570e-01	2.031753183105e+03	2.031753200139e+03	-1.589509831957e-01	-1.182916369630e-01	-3.479215360518e+00
1.522135416667e+01	2.105413759061e+03	2.105413759061e+03	8.613267298915e-01	8.613407024765e-01	2.106275085790e+03	2.106275099763e+03	-2.440822785775e-01	-2.049880463076e-01	-3.601497924728e+00
1.531250000000e+01	2.135202307730e+03	2.135202307730e+03	8.831782707507e-01	8.832033954255e-01	2.136085486001e+03	2.136085511126e+03	-2.668936606650e-01	-2.293503443006e-01	-3.661081723854e+00
1.540364583333e+01	2.107606534651e+03	2.107606534651e+03	8.831282837780e-01	8.831413918390e-01	2.108489662934e+03	2.108489676043e+03	-1.665562891040e-01	-1.305646931331e-01	-3.597112844102e+00
1.549479166667e+01	2.024622884295e+03	2.024622884295e+03	8.678122389968e-01	8.678263497451e-01	2.025490696534e+03	2.025490710646e+03	6.237817119455e-02	9.683041352344e-02	-3.404078614453e+00
1.558593750000e+01	1.898265397031e+03	1.898265397031e+03	8.266288246704e-01	8.266239272184e-01	1.899092025856e+03	1.899092020959e+03	3.880328916825e-01	4.209408360212e-01	-3.113769211999e+00
1.567708333333e+01	1.741960601471e+03	1.741960601471e+03	7.425428582367e-01	7.425379390613e-01	1.742703144329e+03	1.742703139410e+03	7.552503028886e-01	7.866205420662e-01	-2.781145177563e+00
1.576822916667e+01	1.566550997024e+03	1.566550997024e+03	6.127355887094e-01	6.127168881043e-01	1.567163732613e+03	1.567163713912e+03	1.111294340145e+00	1.141116446805e+00	-2.458704637027e+00
1.585937500000e+01	1.382051178212e+03	1.382051178212e+03	4.617450313097e-01	4.617358615309e-01	1.382512923243e+03	1.382512914073e+03	1.457136965522e+00	1.485415869410e+00	-2.145206907028e+00
1.595052083333e+01	1.198873588205e+03	1.198873588205e+03	3.285479043829e-01	3.285346383025e-01	1.199202136109e+03	1.199202122843e+03	1.808849479250e+00	1.835574524155e+00	-1.824433063813e+00
1.604166666667e+01	1.026621046188e+03	1.026621046188e+03	2.413201771599e-01	2.413215523954e-01	1.026862366365e+03	1.026862367740e+03	2.165631168171e+00	2.190802639696e+00	-1.497098509233e+00
1.613281250000e+01	8.722979157625e+02	8.722979157625e+02	2.019648347630e-01	2.019610904718e-01	8.724998805973e+02	8.724998768529e+02	2.501903658405e+00	2.525508474743e+00	-1.188679556973e+00
1.622395833333e+01	7.397073043454e+02	7.397073043454e+02	1.920120633215e-01	1.920179706749e-01	7.398993164088e+02	7.398993223162e+02	2.789657136657e+00	2.811699934298e+00	-9.268936805025e-01
1.631510416667e+01	6.298903289715e+02	6.298903289715e+02	1.867160147791e-01	1.867111368047e-01	6.300770449863e+02	6.300770401082e+02	3.027317693572e+00	3.047790105032e+00	-7.129180220521e-01
1.640625000000e+01	5.408014019495e+02	5.408014019495e+02	1.661831013209e-01	1.661842648303e-01	5.409675850508e+02	5.409675862141e+02	3.207510747700e+00	3.226419099218e+00	-5.536465065935e-01
1.649739583333e+01	4.681903914423e+02	4.681903914423e+02	1.261801994531e-01	1.261706478320e-01	4.683165716417e+02	4.683165620902e+02	3.328406323869e+00	3.345745415686e+00	-4.504234023807e-01
1.658854166667e+01	4.093464532812e+02	4.093464532812e+02	7.899825630522e-02	7.899771187117e-02	4.094254515375e+02	4.094254509932e+02	3.406769076402e+00	3.422546531054e+00	-3.859775715574e-01
1.667968750000e+01	3.646091481257e+02	3.646091481257e+02	4.334195781041e-02	4.333436707721e-02	3.646524900835e+02	3.646524824930e+02	3.449390267509e+00	3.463597559152e+00	-3.531284251723e-01
1.677083333333e+01	3.353211948339e+02	3.353211948339e+02	3.492207380253e-02	3.492604009618e-02	3.353561169077e+02	3.353561208737e+02	3.464870793525e+00	3.477514276927e+00	-3.429682433848e-01
1.686197916667e+01	3.209206507415e+02	3.209206507415e+02	5.755641840440e-02	5.755365978233e-02	3.209782071599e+02	3.209782044015e+02	3.463026693830e+00	3.474097438883e+00	-3.454377737742e-01
1.695312500000e+01	3.173814221621e+02	3.173814221621e+02	1.010149662382e-01	1.010220094802e-01	3.174824371283e+02	3.174824441718e+02	3.450158524806e+00	3.459663136202e+00	-3.539462214909e-01
1.704427083333e+01	3.182397221121e+02	3.182397221121e+02	1.467656247945e-01	1.467633884210e-01	3.183864877369e+02	3.183864855007e+02	3.430530615933e+00	3.438462494911e+00	-3.640439558998e-01
1.713541666667e+01	3.168972019104e+02	3.168972019104e+02	1.765207962029e-01	1.765261741058e-01	3.170737227066e+02	3.170737280847e+02	3.414908601263e+00	3.421276714210e+00	-3.649712891117e-01
1.722656250000e+01	3.078670674934e+02	3.078670674934e+02	1.781014463223e-01	1.780962362442e-01	3.080451689397e+02	3.080451637296e+02	3.403139061106e+00	3.407935902155e+00	-3.571856839559e-01
1.731770833333e+01	2.876044467181e+02	2.876044467181e+02	1.508743251680e-01	1.508766528308e-01	2.877553210432e+02	2.877553233709e+02	3.392350320627e+00	3.395583818937e+00	-3.440343121220e-01
1.740885416667e+01	2.556396411310e+02	2.556396411310e+02	1.057532644398e-01	1.057461474375e-01	2.557453943954e+02	2.557453872783e+02	3.389954187699e+00	3.391617125179e+00	-3.187249194299e-01
1.750000000000e+01	2.150386034197e+02	2.150386034197e+02	5.930629933698e-02	5.930844755677e-02	2.150979097191e+02	2.150979118672e+02	3.403019584473e+00	3.403119262912e+00	-2.748358549771e-01
1.759114583333e+01	1.713060159630e+02	1.713060159630e+02	2.488385316362e-02	2.487796931359e-02	1.713308998162e+02	1.713308939322e+02	3.433015729007e+00	3.431543951459e+00	-2.116209980649e-01
1.768229166667e+01	1.301197340618e+02	1.301197340618e+02	6.925833303374e-03	6.929700654720e-03	1.301266598951e+02	1.301266637626e+02	3.471031205305e+00	3.467994156251e+00	-1.387092247164e-01
1.777343750000e+01	9.529055349059e+01	9.529055349059e+01	1.084124451581e-03	1.079543720069e-03	9.529163761504e+01	9.529163303424e+01	3.501554057457e+00	3.496942941232e+00	-7.228689351869e-02
1.786458333333e+01	6.805574427014e+01	6.805574427014e+01	1.304787097245e-04	1.349177910271e-04	6.805587474885e+01	6.805587918794e+01	3.512384996129e+00	3.506206519834e+00	-2.500231227199e-02
1.795572916667e+01	4.784408324207e+01	4.784408324207e+01	5.301031266331e-06	8.459196392806e-07	4.784408854311e+01	4.784408408800e+01	3.505512813755e+00	3.497759782168e+00	4.855899046149e-03
1.804687500000e+01	3.341584189940e+01	3.341584189940e+01	9.303866186576e-06	1.375704814608e-05	3.341585120327e+01	3.341585565644e+01	3.491519507587e+00	3.482199501511e+00	2.769844379390e-02
1.813802083333e+01	2.329842154949e+01	2.329842154949e+01	-7.050095584830e-06	-1.150345863478e-05	2.329841449939e+01	2.329841004601e+01	3.470769680641e+00	3.459874999535e+00	4.367476580340e-02
1.822916666667e+01	1.624347203048e+01	1.624347203048e+01	6.916926930698e-06	1.137027088102e-05	1.624347894741e+01	1.624348340076e+01	3.444730774141e+00	3.432268962486e+00	5.408758276836e-02
1.832031250000e+01	1.132259922711e+01	1.132259922711e+01	-6.520675852317e-06	-1.097404346851e-05	1.132259270643e+01	1.132258825307e+01	3.415213233554e+00	3.401176777483e+00	6.065006241778e-02
1.841145833333e+01	7.890542758176e+00	7.890542758176e+00	6.312138177282e-06	1.076552392627e-05	7.890549070314e+00	7.890553523700e+00	3.383341292183e+00	3.367737696672e+00	6.453755634860e-02
1.850260416667e+01	5.512738831721e+00	5.512738831721e+00	-6.013127989309e-06	-1.046654241985e-05	5.512732818593e+00	5.512728365178e+00	3.349868227559e+00	3.332689993547e+00	6.658952872540e-02
1.859375000000e+01	3.876402893147e+00	3.876402893147e+00	5.943088034565e-06	1.039652588504e-05	3.876408836235e+00	3.876413289673e+00	3.315387510942e+00	3.296642133576e+00	6.749563995381e-02
1.868489583333e+01	2.743288052792e+00	2.743288052791e+00	-5.569005189185e-06	-1.002247012382e-05	2.743282483787e+00	2.743278030322e+00	3.280215032709e+00	3.259895019600e+00	6.756243991089e-02
1.877604166667e+01	1.947618517401e+00	1.947618517401e+00	5.649088510222e-06	1.010257907230e-05	1.947624166489e+00	1.947628619980e+00	3.244675080276e+00	3.222787921784e+00	6.707886274524e-02
1.886718750000e+01	1.388102002552e+00	1.388102002552e+00	-5.247635815812e-06	-9.701153706458e-06	1.388096754916e+00	1.388092301398e+00	3.208881430506e+00	3.185419637811e+00	6.610524438563e-02
1.895833333333e+01	9.962737450814e-01	9.962737450816e-01	5.313045729704e-06	9.766587342784e-06	9.962790581271e-01	9.962835116691e-01	3.173032466949e+00	3.148003527672e+00	6.486786442394e-02
1.904947916667e+01	7.168257094303e-01	7.168257094302e-01	-5.044068873363e-06	-9.497638661052e-06	7.168206653614e-01	7.168162117911e-01	3.137146078894e+00	3.110542506362e+00	6.342063834038e-02
1.914062500000e+01	5.134811230711e-01	5.134811230714e-01	4.966616641738e-06	9.420208919257e-06	5.134860896878e-01	5.134905432808e-01	3.101358900706e+00	3.073188180833e+00	6.196758615969e-02
1.923177083333e+01	3.692792103698e-01	3.692792103696e-01	-4.850859179245e-06	-9.304479289293e-06	3.692743595106e-01	3.692699058903e-01	3.065644129071e+00	3.035898776557e+00	6.048455259825e-02
1.932291666667e+01	2.697905473339e-01	2.697905473341e-01	4.713271408474e-06	9.166913319107e-06	2.697952606053e-01	2.697997142475e-01	3.030107916435e+00	2.998795416080e+00	5.906689806160e-02
1.941406250000e+01	1.966829165143e-01	1.966829165146e-01	-4.560462960588e-06	-9.014131302163e-06	1.966783560514e-01	1.966739023834e-01	2.994699958502e+00	2.961812825913e+00	5.761093614426e-02
1.950520833333e+01	1.396746033872e-01	1.396746033877e-01	4.600136711929e-06	9.053828257378e-06	1.396792035239e-01	1.396836572161e-01	2.959509926821e+00	2.925055646059e+00	5.620036429823e-02
1.959635416667e+01	9.954917528481e-02	9.954917528520e-02	-4.194710111850e-06	-8.648424561118e-06	9.954498057470e-02	9.954052686067e-02	2.924478191236e+00	2.888449278514e+00	5.475404705432e-02
1.968750000000e+01	7.447071102706e-02	7.447071102729e-02	4.518317505703e-06	8.972057158329e-06	7.447522934457e-02	7.447968308449e-02	2.889685881903e+00	2.852089820785e+00	5.336209592521e-02
1.977864583333e+01	5.546930885365e-02	5.546930885387e-02	-3.892834603302e-06	-8.346595219576e-06	5.546541601905e-02	5.546096225867e-02	2.855067423986e+00	2.815896731088e+00	5.193669290636e-02
1.986979166667e+01	3.825791983101e-02	3.825791983122e-02	4.348061495013e-06	8.801846345757e-06	3.826226789250e-02	3.826672167758e-02	2.820697989549e+00	2.779960148109e+00	5.056354234801e-02
1.996093750000e+01	2.676598566885e-02	2.676598566950e-02	-3.698722420987e-06	-8.152529209744e-06	2.676228694643e-02	2.675783314038e-02	2.786511291764e+00	2.744198818659e+00	4.915932247290e-02
2.005208333333e+01	2.162564172166e-02	2.162564172220e-02	4.120135836418e-06	8.573965176918e-06	2.162976185750e-02	2.163421568744e-02	2.752579231000e+00	2.708699609264e+00	4.780967419439e-02
2.014322916667e+01	1.676783534990e-02	1.676783535030e-02	-3.534144900766e-06	-7.987995125214e-06	1.676430120500e-02	1.675984735522e-02	2.718834569124e+00	2.673380315788e+00	4.643176247139e-02
2.023437500000e+01	1.014213976448e-02	1.014213976472e-02	3.902650891753e-06	8.356524880231e-06	1.014604241538e-02	1.015049628967e-02	2.685346144405e+00	2.638324742390e+00	4.510983368333e-02
2.032552083333e+01	6.485411477142e-03	6.485411477391e-03	-3.370136454873e-06	-7.824029512650e-06	6.482041340687e-03	6.477587447953e-03	2.652048529683e+00	2.603452496099e+00	4.376565248032e-02
2.041666666667e+01	6.821611177669e-03	6.821611177735e-03	3.686498596477e-06	8.140414706632e-06	6.825297676266e-03	6.829751592511e-03	2.619008489739e+00	2.568845307462e+00	4.248432001976e-02
2.050781250000e+01	5.908890935882e-03	5.908890936186e-03	-3.215978449929e-06	-7.669914733691e-06	5.905674957432e-03	5.901221021557e-03	2.586160997013e+00	2.534423183171e+00	4.118941058975e-02
2.059895833333e+01	2.356589354388e-03	2.356589354474e-03	3.484634897091e-06	7.938591894155e-06	2.360073989285e-03	2.364527946463e-03	2.553570427737e+00	2.500265465208e+00	3.996224564891e-02
2.069010416667e+01	9.031842225071e-04	9.031842226862e-04	-3.039456322655e-06	-7.493434378114e-06	9.001447661845e-04	8.956907884332e-04	2.521174260344e+00	2.466294666234e+00	3.872742014668e-02
2.078125000000e+01	2.591183333555e-03	2.591183333446e-03	3.318793422636e-06	7.772791391313e-06	2.594502126978e-03	2.598956124934e-03	2.489035078583e+00	2.432588335810e+00	3.756447815235e-02
2.087239583333e+01	2.673438991524e-03	2.673438991317e-03	-2.848162036605e-06	-7.302180334132e-06	2.670590829487e-03	2.666136811092e-03	2.457091270479e+00	2.399069896091e+00	3.639927828290e-02
2.096354166667e+01	1.018228845225e-04	1.018228844539e-04	3.151578601024e-06	7.605616792880e-06	1.049744631235e-04	1.094285013672e-04	2.425403230032e+00	2.365814707021e+00	3.530700821097e-02
2.105468750000e+01	-6.074242544964e-04	-6.074242545642e-04	-2.688417984891e-06	-7.142476000217e-06	-6.101126724813e-04	-6.145667304613e-04	2.393912019579e+00	2.332748864908e+00	3.421288344742e-02
2.114583333333e+01	1.408645796351e-03	1.408645796240e-03	2.944357355408e-06	7.398435242390e-06	1.411590153706e-03	1.416044231562e-03	2.362676245295e+00	2.299945942053e+00	3.318861650548e-02
2.123697916667e+01	1.694363285213e-03	1.694363285244e-03	-2.574231425860e-06	-7.028327893881e-06	1.691789053787e-03	1.687334957443e-03	2.331638050551e+00	2.267333115595e+00	3.216083215664e-02
2.132812500000e+01	-5.509115631628e-04	-5.509115631832e-04	2.730179468035e-06	7.184296260184e-06	-5.481813836948e-04	-5.437272668493e-04	2.300853911093e+00	2.234981827623e+00	3.119998151926e-02
2.141927083333e+01	-9.947750698639e-04	-9.947750700836e-04	-2.384916460184e-06	-6.839051569632e-06	-9.971599863241e-04	-1.001614121608e-03	2.270268672349e+00	2.202821957101e+00	3.023536632262e-02
2.151041666667e+01	1.062088609033e-03	1.062088609130e-03	2.725433788523e-06	7.179589527240e-06	1.064814042822e-03	1.069268198714e-03	2.239937016347e+00	2.170923152652e+00	2.933540938224e-02
2.160156250000e+01	1.365102592673e-03	1.365102592791e-03	-1.943999140263e-06	-6.398167823511e-06	1.363158593533e-03	1.358704425014e-03	2.209804946852e+00	2.139216451309e+00	2.843086932695e-02
2.169270833333e+01	-7.223690473665e-04	-7.223690475141e-04	2.827407669163e-06	7.281605505319e-06	-7.195416396974e-04	-7.150874419989e-04	2.179925071090e+00	2.107769427173e+00	2.758831318869e-02
2.178385416667e+01	-1.041053047946e-03	-1.041053047824e-03	-1.672198111414e-06	-6.126406120789e-06	-1.042725246057e-03	-1.047179453907e-03	2.150246077338e+00	2.076515801500e+00	2.674096141879e-02
2.187500000000e+01	9.705928958550e-04	9.705928959734e-04	2.565881865828e-06	7.020106382223e-06	9.731587777208e-04	9.776130024095e-04	2.120818757444e+00	2.045521333307e+00	2.595349051820e-02
2.196614583333e+01	1.228547098277e-03	1.228547098404e-03	-1.753326976769e-06	-6.207580341622e-06	1.226793771300e-03	1.222339518099e-03	2.091592973422e+00	2.014720917285e+00	2.516065319977e-02
2.205729166667e+01	-7.668366549972e-04	-7.668366548214e-04	2.172380061637e-06	6.626641722810e-06	-7.646642749355e-04	-7.602100130428e-04	2.062617479672e+00	1.984178275316e+00	2.442514808042e-02
2.214843750000e+01	-1.004121824062e-03	-1.004121823746e-03	-1.705048911875e-06	-6.159333046717e-06	-1.005826872973e-03	-1.010281156736e-03	2.033844800208e+00	1.953830963771e+00	2.368421765719e-02
2.223958333333e+01	9.558199325617e-04	9.558199324338e-04	2.088208358269e-06	6.542508004115e-06	9.579081409200e-04	9.623624404717e-04	2.005321863005e+00	1.923740878433e+00	2.299883681989e-02
2.233072916667e+01	1.162798546452e-03	1.162798546603e-03	-1.308079468150e-06	-5.762398213217e-06	1.161490466984e-03	1.157036148446e-03	1.977002372393e+00	1.893846755655e+00	2.230780010845e-02
2.242187500000e+01	-7.712489900105e-04	-7.712489900067e-04	2.239729678931e-06	6.694069604917e-06	-7.690092603315e-04	-7.645549203652e-04	1.948931277889e+00	1.864208513102e+00	2.166979824916e-02
2.251302083333e+01	-9.537880225215e-04	-9.537880223482e-04	-9.404392992859e-07	-5.394788774913e-06	-9.547284618208e-04	-9.591828110542e-04	1.921064896119e+00	1.834767499079e+00	2.102535229828e-02
2.260416666667e+01	9.563118562614e-04	9.563118561501e-04	2.080251106960e-06	6.534622033662e-06	9.583921073683e-04	9.628464782035e-04	1.893446361119e+00	1.805581816117e+00	2.043125882167e-02
2.269531250000e+01	1.118464725078e-03	1.118464725274e-03	-1.022915628956e-06	-5.477310005066e-06	1.117441809449e-03	1.112987415331e-03	1.866033174278e+00	1.776593996936e+00	1.982981945317e-02
2.278645833333e+01	-7.666253630046e-04	-7.666253628782e-04	1.582464514913e-06	6.036864954041e-06	-7.650428984897e-04	-7.605884978573e-04	1.838866509007e+00	1.747860183790e+00	1.927610638467e-02
2.287760416667e+01	-9.062862731603e-04	-9.062862727969e-04	-1.156719196286e-06	-5.611144112134e-06	-9.074429923566e-04	-9.118974168229e-04	1.811906435148e+00	1.719325477503e+00	1.871469671311e-02
2.296875000000e+01	9.601217337348e-04	9.601217339587e-04	1.288528832995e-06	5.742969956042e-06	9.614102625678e-04	9.658647040193e-04	1.785192319789e+00	1.691044214359e+00	1.819884906100e-02
2.305989583333e+01	1.082592266516e-03	1.082592266635e-03	-1.021300471684e-06	-5.475756551531e-06	1.081570966044e-03	1.077116510175e-03	1.758685405878e+00	1.662962667928e+00	1.767468381632e-02
2.315104166667e+01	-7.647870943725e-04	-7.647870942012e-04	1.200123561753e-06	5.654598695097e-06	-7.635869708107e-04	-7.591324953858e-04	1.732423163158e+00	1.635133277516e+00	1.719370551614e-02
2.324218750000e+01	-8.700528722601e-04	-8.700528719820e-04	-7.747661878631e-07	-5.229256499093e-06	-8.708276384480e-04	-8.752821283652e-04	1.706369358971e+00	1.607504840716e+00	1.670433618476e-02
2.333333333333e+01	9.618335570657e-04	9.618335571524e-04	1.153249744997e-06	5.607758011699e-06	9.629868068107e-04	9.674413153145e-04	1.680559657558e+00	1.580127991702e+00	1.625629574899e-02
2.342447916667e+01	1.052753827869e-03	1.052753828121e-03	-5.376760353060e-07	-4.992200406961e-06	1.052216151834e-03	1.047761627875e-03	1.654958992333e+00	1.552952693773e+00	1.579947761459e-02
2.351562500000e+01	-7.653749301327e-04	-7.653749301119e-04	1.059471171091e-06	5.514011868509e-06	-7.643154589616e-04	-7.598609180634e-04	1.629601168316e+00	1.526027722248e+00	1.538182110968e-02
2.360677083333e+01	-8.449446619412e-04	-8.449446619111e-04	-3.674648411852e-07	-4.822023363801e-06	-8.453121267824e-04	-8.497666851132e-04	1.604453614003e+00	1.499305535138e+00	1.495547552307e-02
2.369791666667e+01	9.584743841302e-04	9.584743841308e-04	9.189235102106e-07	5.373496752433e-06	9.593933076404e-04	9.638478810833e-04	1.579548352250e+00	1.472833125970e+00	1.456664175077e-02
2.378906250000e+01	1.024813023535e-03	1.024813023344e-03	-1.980273982201e-07	-4.652618710763e-06	1.024614996137e-03	1.020160404797e-03	1.554853949665e+00	1.446564090496e+00	1.416893502534e-02
2.388020833333e+01	-7.693130722984e-04	-7.693130723870e-04	8.289768627841e-07	5.283584135845e-06	-7.684840954357e-04	-7.640294880664e-04	1.530400593077e+00	1.420543586587e+00	1.380680190986e-02
2.397135416667e+01	-8.281693275890e-04	-8.281693277771e-04	4.931272183188e-08	-4.405309331818e-06	-8.281200148672e-04	-8.325746369395e-04	1.506159303228e+00	1.394727663753e+00	1.343605075249e-02
2.406250000000e+01	9.531190818686e-04	9.531190823133e-04	8.067669530950e-07	5.261407951335e-06	9.539258488217e-04	9.583804904821e-04	1.482158497156e+00	1.369159710453e+00	1.309936641529e-02
2.415364583333e+01	9.999547875055e-04	9.999547876713e-04	3.097259843414e-07	-4.144929825075e-06	1.000264513490e-03	9.958098580195e-04	1.458370340370e+00	1.343796920589e+00	1.275399682334e-02
2.424479166667e+01	-7.765959340350e-04	-7.765959337870e-04	7.271090554835e-07	5.181780645295e-06	-7.758688249795e-04	-7.714141529528e-04	1.434821449892e+00	1.318680882979e+00	1.244090364860e-02
2.433593750000e+01	-8.199899544262e-04	-8.199899541182e-04	4.652219435242e-07	-3.989466756377e-06	-8.195247324827e-04	-8.239794207051e-04	1.411486408483e+00	1.293771208395e+00	1.211951105484e-02
2.442708333333e+01	9.455105921120e-04	9.455105926659e-04	5.374559075936e-07	4.992160060419e-06	9.460480480196e-04	9.505027529326e-04	1.388390082260e+00	1.269107735136e+00	1.182905344555e-02
2.451822916667e+01	9.788239011301e-04	9.788239018181e-04	5.327092855723e-07	-3.922011971571e-06	9.793566104156e-04	9.749018900152e-04	1.365508169818e+00	1.244651189424e+00	1.153035246606e-02
2.460937500000e+01	-7.851226147379e-04	-7.851226146704e-04	2.996448875322e-07	4.754380758540e-06	-7.848229698504e-04	-7.803682337619e-04	1.342863756735e+00	1.220439629401e+00	1.126091177695e-02
2.470052083333e+01	-8.184017384816e-04	-8.184017382169e-04	6.066618303269e-07	-3.848090669550e-06	-8.177950766513e-04	-8.222498287447e-04	1.320434957136e+00	1.196436196435e+00	1.098371082416e-02
2.479166666667e+01	9.357380363379e-04	9.357380364585e-04	1.221779079759e-07	4.576947401686e-06	9.358602142459e-04	9.403149840195e-04	1.298243117198e+00	1.172677209653e+00	1.073453357127e-02
2.488281250000e+01	9.606228027511e-04	9.606228029797e-04	7.597708813941e-07	-3.695013326800e-06	9.613825736325e-04	9.569277897817e-04	1.276267451577e+00	1.149126910570e+00	1.047773517542e-02
2.497395833333e+01	-7.938476246236e-04	-7.938476243223e-04	-7.541676431503e-09	4.447258340813e-06	-7.938551663000e-04	-7.894003658203e-04	1.254527553396e+00	1.125819865642e+00	1.024739650732e-02
2.506510416667e+01	-8.199417526973e-04	-8.199417523621e-04	9.040680003144e-07	-3.550749146445e-06	-8.190376846970e-04	-8.234925013805e-04	1.233005009823e+00	1.102722688509e+00	1.001001132923e-02
2.515625000000e+01	9.275440052619e-04	9.275440053181e-04	-1.924463675825e-07	4.262385666927e-06	9.273515588944e-04	9.318063911096e-04	1.211717683500e+00	1.079868215536e+00	9.797977735035e-03
2.524739583333e+01	9.474436825667e-04	9.474436826601e-04	9.675657227278e-07	-3.487283009640e-06	9.484112482894e-04	9.439563997321e-04	1.190648255676e+00	1.057224154054e+00	9.579143126386e-03
2.533854166667e+01	-8.024462480291e-04	-8.024462478970e-04	-4.667340213945e-07	3.988129430556e-06	-8.029129820505e-04	-7.984581183846e-04	1.169812858130e+00	1.034821609956e+00	9.384162509982e-03
2.542968750000e+01	-8.251785596683e-04	-8.251785593570e-04	9.613741955850e-07	-3.493506729031e-06	-8.242171854727e-04	-8.286720660391e-04	1.149196546034e+00	1.012630664105e+00	9.182978761009e-03
2.552083333333e+01	9.207170550027e-04	9.207170552374e-04	-7.550637122581e-07	3.699831221305e-06	9.199619912905e-04	9.244168865362e-04	1.128813735610e+00	9.906807072257e-01	9.004610679739e-03
2.561197916667e+01	9.408016376511e-04	9.408016378596e-04	1.038440661164e-06	-3.416472115859e-06	9.418400783122e-04	9.373851657749e-04	1.108650546248e+00	9.689428840107e-01	8.820395727461e-03
2.570312500000e+01	-8.076094154251e-04	-8.076094150705e-04	-8.240475395382e-07	3.630879820416e-06	-8.084334629646e-04	-8.039785351903e-04	1.088719673772e+00	9.474448651785e-01	8.657633276511e-03
2.579427083333e+01	-8.311235652682e-04	-8.311235648096e-04	1.446740343451e-06	-3.008200639735e-06	-8.296768249248e-04	-8.341317654250e-04	1.069009593378e+00	9.261601508335e-01	8.489666958832e-03
2.588541666667e+01	9.157531757618e-04	9.157531760882e-04	-6.194829265856e-07	3.835482565205e-06	9.151336928353e-04	9.195886586863e-04	1.049531301183e+00	9.051147123809e-01	8.342113088519e-03
2.597656250000e+01	9.392926265087e-04	9.392926267809e-04	1.872231344957e-06	-2.582737724256e-06	9.411648578536e-04	9.367098890737e-04	1.030274354010e+00	8.842831311571e-01	8.189761902733e-03
2.606770833333e+01	-8.099348087479e-04	-8.099348081944e-04	-6.964008489134e-07	3.758590727628e-06	-8.106312095969e-04	-8.061762173818e-04	1.011248017187e+00	8.636896481773e-01	8.056582425350e-03
2.615885416667e+01	-8.360453418154e-04	-8.360453412197e-04	1.877514988961e-06	-2.577497078384e-06	-8.341678268264e-04	-8.386228382398e-04	9.924441912531e-01	8.433111880916e-01	7.919361672329e-03
2.625000000000e+01	9.155770971425e-04	9.155770973835e-04	-1.091989830670e-06	3.363028037464e-06	9.144851073119e-04	9.189401255103e-04	9.738704451265e-01	8.231702959078e-01	7.800303723582e-03
2.634114583333e+01	9.448750493277e-04	9.448750497191e-04	1.823414239451e-06	-2.631625515291e-06	9.466984635671e-04	9.422434242849e-04	9.555197362288e-01	8.032449527578e-01	7.677579797161e-03
