z_A	PHI_DFT_eV	PHI_py_eV	RHOB_DFT_e_A3	RHOB_py_e_A3	RHOION_DFT_e_A3	RHOION_py_e_A3
1.440104166667e+01	-3.063025689638e+00	-1.474229503478e+00	-1.511582484654e-04	-4.244239146795e-04	-2.336660270515e-20	-2.480618750239e-34
1.449218750000e+01	-2.885282401618e+00	-1.314152039868e+00	-1.935868836252e-04	-4.718089462761e-04	4.149910278452e-20	-3.567514688723e-34
1.458333333333e+01	-2.785482061195e+00	-1.232440188483e+00	-2.469234679620e-04	-5.635444608989e-04	1.832744741019e-20	-5.294891179972e-34
1.467447916667e+01	-2.811883665132e+00	-1.277465165071e+00	-2.923720011447e-04	-7.232662977995e-04	3.023649134799e-20	-8.133390625169e-34
1.476562500000e+01	-2.923668666788e+00	-1.408579669669e+00	-3.097522342441e-04	-9.547804232670e-04	-1.100202894943e-20	-1.296159647192e-33
1.485677083333e+01	-3.061622805757e+00	-1.566700266648e+00	-3.004516032767e-04	-1.224367166298e-03	-5.788966568876e-21	-2.147554146251e-33
1.494791666667e+01	-3.204329662243e+00	-1.730532195387e+00	-2.929830647819e-04	-1.469472949555e-03	-2.405047809163e-20	-3.705899028059e-33
1.503906250000e+01	-3.343825591068e+00	-1.892169653046e+00	-3.138337619610e-04	-1.633701885502e-03	4.907531025562e-21	-6.671511516846e-33
1.513020833333e+01	-3.479216654829e+00	-2.050788282431e+00	-3.564514559316e-04	-1.702979691442e-03	-7.310732738793e-21	-1.254217867522e-32
1.522135416667e+01	-3.601499122480e+00	-2.197418787578e+00	-3.943631769050e-04	-1.708010918577e-03	2.724798526140e-20	-2.466489652574e-32
1.531250000000e+01	-3.661082826760e+00	-2.282514522865e+00	-4.192952833166e-04	-1.699857739627e-03	4.039256243232e-20	-5.080369709294e-32
1.540364583333e+01	-3.597113853753e+00	-2.245227276459e+00	-4.508212204643e-04	-1.732751307197e-03	8.215837810005e-20	-1.097356060758e-31
1.549479166667e+01	-3.404079533265e+00	-2.080102786091e+00	-5.181841461215e-04	-1.872163481606e-03	2.966971779236e-20	-2.488718556977e-31
1.558593750000e+01	-3.113770042819e+00	-1.819032870416e+00	-6.420258141822e-04	-2.186458908251e-03	4.864761458570e-20	-5.933834149619e-31
1.567708333333e+01	-2.781145923898e+00	-1.517223670290e+00	-8.158308445487e-04	-2.696991702339e-03	2.264450209015e-20	-1.489356827060e-30
1.576822916667e+01	-2.458705303653e+00	-1.227515569920e+00	-9.902644051930e-04	-3.335316532567e-03	2.050420517997e-20	-3.940536122339e-30
1.585937500000e+01	-2.145207499798e+00	-9.491114270011e-01	-1.099288416768e-03	-3.995066764456e-03	2.341216288250e-20	-1.100553004851e-29
1.595052083333e+01	-1.824433589282e+00	-6.661525922542e-01	-1.140219108257e-03	-4.612805385948e-03	1.940542932267e-20	-3.249206556160e-29
1.604166666667e+01	-1.497098974825e+00	-3.796063674416e-01	-1.209073849628e-03	-5.158598287751e-03	1.812767649444e-20	-1.015444751652e-28
1.613281250000e+01	-1.188679970466e+00	-1.151083664040e-01	-1.394114019545e-03	-5.621769836738e-03	6.161610281332e-20	-3.363726003859e-28
1.622395833333e+01	-9.268940483288e-01	9.936392144782e-02	-1.672262018769e-03	-6.041918189125e-03	1.439868036166e-20	-1.182480716358e-27
