z_A	PHI_DFT_eV	PHI_py_eV	RHOB_DFT_e_A3	RHOB_py_e_A3	RHOION_DFT_e_A3	RHOION_py_e_A3
1.057291666667e+01	-2.783901281109e+00	-2.831252561487e+00	-1.704503332183e-06	-2.136349957796e-06	-1.472434029262e-20	-5.609094799352e-38
1.066406250000e+01	-2.693157554012e+00	-2.739841237889e+00	-4.619538791741e-07	-6.828324098339e-07	-7.007492364939e-20	-3.394542367864e-38
1.075520833333e+01	-2.679698353132e+00	-2.725720717556e+00	1.236960480820e-06	1.175214190121e-06	-2.966665223446e-20	-5.983676894435e-39
1.084635416667e+01	-2.687854007054e+00	-2.733215284990e+00	5.659794729825e-06	5.792220597454e-06	1.997283698734e-21	8.975643585030e-39
1.093750000000e+01	-2.660693881878e+00	-2.705413999083e+00	1.753255176962e-05	1.819974730659e-05	-4.073049037458e-20	1.301079248141e-38
1.102864583333e+01	-2.590214345557e+00	-2.634309085128e+00	4.299766947730e-05	4.560667724299e-05	-5.374778095784e-20	6.696306583158e-39
1.111979166667e+01	-2.507790939322e+00	-2.551304130789e+00	8.416256689028e-05	9.278813427937e-05	-2.440216305459e-20	-1.712960444919e-39
1.121093750000e+01	-2.442263013537e+00	-2.485232192332e+00	1.319415893665e-04	1.539472258345e-04	-9.065962127140e-21	-1.668250675029e-38
1.130208333333e+01	-2.400023038269e+00	-2.442504755188e+00	1.671216431323e-04	2.071317481346e-04	2.529181907932e-20	-3.663324630713e-38
1.139322916667e+01	-2.367109294213e+00	-2.409134370925e+00	1.734766133276e-04	2.198786003982e-04	6.803084712350e-20	-6.110947589154e-38
1.148437500000e+01	-2.319403179822e+00	-2.360998951343e+00	1.496057970054e-04	1.697903424387e-04	-1.097499100048e-20	-8.212745812549e-38
1.157552083333e+01	-2.240559892880e+00	-2.281720128084e+00	1.074710457494e-04	7.054035214769e-05	1.649950614225e-20	-9.914240385326e-38
1.166666666667e+01	-2.167021564608e+00	-2.207753345431e+00	6.304980111424e-05	-2.399649594068e-05	-6.045120549581e-20	-1.188928602417e-37
1.175781250000e+01	-2.128825881384e+00	-2.169136794251e+00	2.794433033351e-05	-5.764603764075e-05	-1.059948423850e-20	-1.443483092751e-37
1.184895833333e+01	-2.169152079087e+00	-2.209066067565e+00	5.147928571705e-06	-2.399768177310e-05	-6.381395037731e-20	-1.790815414595e-37
1.194010416667e+01	-2.303521828825e+00	-2.343037737879e+00	-8.723327149434e-06	2.760276658842e-05	-2.369524697505e-20	-2.265176460502e-37
1.203125000000e+01	-2.478930167024e+00	-2.518050630097e+00	-1.756961103614e-05	4.258106136917e-05	-6.409102069646e-20	-2.903463970730e-37
1.212239583333e+01	-2.654423394216e+00	-2.693136253474e+00	-2.289503463661e-05	9.815521543856e-06	-5.022184104513e-20	-3.735195481841e-37
1.221354166667e+01	-2.821452348033e+00	-2.859773408207e+00	-2.481238469104e-05	-3.881771481608e-05	-8.897927508573e-20	-4.804719243006e-37
1.230468750000e+01	-2.959338341909e+00	-2.997281447649e+00	-2.351192962422e-05	-6.467133738459e-05	-9.016347413270e-21	-6.102297820209e-37
1.239583333333e+01	-3.044057499501e+00	-3.081654143865e+00	-1.956119274560e-05	-5.443083918256e-05	-5.255323686796e-20	-7.736793938166e-37
1.248697916667e+01	-3.062401462383e+00	-3.099665262141e+00	-1.356334655234e-05	-2.367592350287e-05	-7.181116501357e-20	-9.817469100283e-37
1.257812500000e+01	-3.021142331723e+00	-3.058093013263e+00	-6.282705420516e-06	3.057660831754e-06	-6.675020113858e-20	-1.249216630972e-36
