# units: z_A in Angstrom; densities in e/A^3; diff = reproduction - DFT
z_A	RHOB_DFT_e_per_A3	RHOB_repro_e_per_A3	RHOB_diff_e_per_A3	RHOION_DFT_e_per_A3	RHOION_repro_e_per_A3	RHOION_diff_e_per_A3
29.622395833333	-6.4438958834700821e-09	-6.4294314000000002e-09	1.4464483470081886e-11	-7.7278059189505432e-09	-7.7277991039211672e-09	6.8150293759350044e-15
29.713541666667	-1.2118328404725188e-09	-1.2060871770285542e-09	5.7456634439646273e-12	-2.8423129927081841e-09	-2.8423090723015627e-09	3.9204066214011463e-15
29.804687500000	-5.5237548602727266e-10	-5.5110495888182093e-10	1.2705271454517359e-12	-9.9556597593296550e-10	-9.9556411282828368e-10	1.8631046818224018e-15
29.895833333333	2.3639642076993393e-10	2.3658723177509746e-10	1.9081100516353062e-13	-3.3143114157620628e-10	-3.3143035801944518e-10	7.8355676109801337e-16
29.986979166667	-2.6873051572042626e-10	-2.6871072886231185e-10	1.9786858114410839e-14	-1.0504993950150226e-10	-1.0504963966055237e-10	2.9984094988499787e-16
30.078125000000	2.5711478699641211e-10	2.5711712060958132e-10	2.3336131692094279e-15	-3.1630780624111866e-11	-3.1630674742353686e-11	1.0588175817922909e-16
30.169270833333	-2.5014484169278343e-10	-2.5014538190834187e-10	-5.4021555843532510e-16	-9.0671473316442017e-12	-9.0671125454829585e-12	3.4786161243204378e-17
30.260416666667	2.4317353868432953e-10	2.4317415084166065e-10	6.1215733111392027e-16	-2.4683474106041115e-12	-2.4683367226879600e-12	1.0687916151526851e-17
30.351562500000	-2.3652420242017917e-10	-2.3652477896758240e-10	-5.7654740323288368e-16	-6.3964180870515922e-13	-6.3963872609374457e-13	3.0826114146472675e-18
30.442708333333	2.3015766106745229e-10	2.3015820967655550e-10	5.4860910321314665e-16	-1.5735162470181841e-13	-1.5735078495288820e-13	8.3974893021179859e-19
30.533854166667	-2.2405526589526794e-10	-2.2405578928006016e-10	-5.2338479221822496e-16	-3.6847552427200266e-14	-3.6847334186088283e-14	2.1824111198321601e-19
30.625000000000	2.1819816857563327e-10	2.1819866834388146e-10	4.9976824819168483e-16	-8.1893132460582529e-15	-8.1892550745125409e-15	5.8171545711983683e-20
30.716145833333	-2.1256864113723390e-10	-2.1256911961015668e-10	-4.7847292278705695e-16	-1.7324306377439335e-15	-1.7324102952494891e-15	2.0342494444334460e-20
30.807291666667	2.0715020817385555e-10	2.0715066654377449e-10	4.5836991893691409e-16	-3.4773376670716200e-16	-3.4772104505479676e-16	1.2721652365236955e-20
30.898437500000	-2.0192767779567810e-10	-2.0192811786443886e-10	-4.4006876075393911e-16	-6.6401113529697515e-17	-6.6388376900650467e-17	1.2736629047048238e-20
30.989583333333	1.9688711252473313e-10	1.9688753529896715e-10	4.2277423402035110e-16	-1.2009164294270532e-17	-1.1995590401583561e-17	1.3573892686970924e-20
31.080729166667	-1.9201576138881315e-10	-1.9201616824095832e-10	-4.0685214517073425e-16	-2.0469458227639350e-18	-2.0305198627552997e-18	1.6425960008635343e-20
31.171875000000	1.8730197317338433e-10	1.8730236502073497e-10	3.9184735063583681e-16	-3.4595787012913615e-19	-3.2990567301115131e-19	1.6052197117984840e-20
31.263020833333	-1.8273510071397275e-10	-1.8273547852611460e-10	-3.7781214185300284e-16	-2.3220885482444750e-20	2.1450534032295222e-20	4.4671419514739972e-20
31.354166666667	1.7830541904001631e-10	1.7830578375300842e-10	3.6471299210633101e-16	-2.4378615113451159e-20	2.4579181222380011e-21	2.6836533235689159e-20
31.445312500000	-1.7400402973653011e-10	-1.7400438197513798e-10	-3.5223860786966440e-16	6.8321217572956754e-21	3.2897178406270418e-20	2.6065056648974742e-20
31.536458333333	1.6982278481709011e-10	1.6982312556120756e-10	3.4074411745136095e-16	2.3799573972069492e-20	5.1575245759367007e-20	2.7775671787297512e-20
31.627604166667	-1.6575421382801820e-10	-1.6575454333538882e-10	-3.2950737061826716e-16	-3.1445656962368245e-20	-1.1208917223238603e-21	3.0324765240044384e-20
31.718750000000	1.6179145666922950e-10	1.6179177606702325e-10	3.1939779375118036e-16	-2.4479104352456172e-20	6.1683634664781279e-21	3.0647467818934298e-20
31.809895833333	-1.5792819933908423e-10	-1.5792850854300208e-10	-3.0920391784804312e-16	1.0235869819158165e-21	3.3787912514873907e-20	3.2764325532958093e-20
31.901041666667	1.5415862853835016e-10	1.5415892876577482e-10	3.0022742466795762e-16	-1.4539715680147780e-20	2.0730417199723930e-20	3.5270132879871710e-20
31.992187500000	-1.5047737697767097e-10	-1.5047766795068334e-10	-2.9097301237298622e-16	-2.2615830053652266e-20	1.4066323074139470e-20	3.6682153127791736e-20
32.083333333333	1.4687947955662163e-10	1.4687976245399652e-10	2.8289737489560807e-16	2.2992638131192550e-22	3.7432543145657990e-20	3.7202616764346065e-20
32.174479166667	-1.4336034407255002e-10	-1.4336061857345492e-10	-2.7450090489694780e-16	-4.6403733670879441e-20	-7.2503626809431344e-21	3.9153370989936306e-20
32.265625000000	1.3991570318993548e-10	1.3991597036713768e-10	2.6717720220353330e-16	-9.5002831074396887e-22	3.9285336299995280e-20	4.0235364610739249e-20
32.356770833333	-1.3654159809566184e-10	-1.3654185758940336e-10	-2.5949374152357116e-16	-4.9666020167163157e-20	-8.9887976982083213e-21	4.0677222468954836e-20
32.447916666667	1.3323433849710122e-10	1.3323459131717753e-10	2.5282007631053780e-16	-2.0378593195677458e-20	1.8873407270694457e-20	3.9252000466371918e-20
32.539062500000	-1.2999048969282482e-10	-1.2999073550081477e-10	-2.4580798995051427e-16	-3.3667437045322825e-20	5.1728946580508056e-21	3.8840331703373629e-20
32.630208333333	1.2680683893539176e-10	1.2680707858075884e-10	2.3964536707872807e-16	1.4082352502838216e-20	5.4186655847958340e-20	4.0104303345120124e-20
32.721354166667	-1.2368038605462821e-10	-1.2368061926333614e-10	-2.3320870792955008e-16	-7.8337879218950416e-20	-4.0872358111875702e-20	3.7465521107074714e-20
32.812500000000	1.2060832143688171e-10	1.2060854898502316e-10	2.2754814145167353e-16	-4.4182914689092994e-20	-7.0519692756343996e-21	3.7130945413458593e-20
32.903645833333	-1.1758800522629486e-10	-1.1758822678208014e-10	-2.2155578528207888e-16	-2.3749628435090978e-20	1.2779974554379044e-20	3.6529602989470018e-20
32.994791666667	1.1461696348255916e-10	1.1461717984586209e-10	2.1636330292912853e-16	-2.0420903281981235e-20	1.4633373682808253e-20	3.5054276964789492e-20
33.085937500000	-1.1169286775852577e-10	-1.1169307851295391e-10	-2.1075442814387785e-16	-3.2122364235496510e-20	1.2802871952455357e-21	3.3402651430742044e-20
33.177083333333	1.0881352150422040e-10	1.0881372748439363e-10	2.0598017323294390e-16	-5.2249618492122755e-20	-2.1018977562609300e-20	3.1230640929513458e-20
33.268229166667	-1.0597685858945687e-10	-1.0597705931668326e-10	-2.0072722639413427e-16	-8.0906809749782883e-20	-5.0412385007599325e-20	3.0494424742183557e-20
33.359375000000	1.0318092488570596e-10	1.0318112117266512e-10	1.9628695916182704e-16	-3.1204370342893251e-20	-1.6530397875538435e-21	2.9551330555339406e-20
33.450520833333	-1.0042387245427334e-10	-1.0042406379622958e-10	-1.9134195624590730e-16	-2.2081858029353304e-20	7.4682591839880989e-21	2.9550117213341403e-20
33.541666666667	9.7703952590361442e-11	9.7704139836482221e-11	1.8724612077803847e-16	7.1746647984419345e-21	3.6480149646525186e-20	2.9305484848083251e-20
33.632812500000	-9.5019510382066104e-11	-9.5019692922701183e-11	-1.8254063507829276e-16	-5.8832738879336168e-20	-2.8325393602955939e-20	3.0507345276380229e-20
33.723958333333	9.2368968402838159e-11	9.2369147163814479e-11	1.7876097631977888e-16	-6.6969957197174411e-20	-3.7538953040829129e-20	2.9431004156345282e-20
33.815104166667	-8.9750836910382217e-11	-8.9751011184250445e-11	-1.7427386822752703e-16	-1.0818736804629035e-19	-7.5294396945219133e-20	3.2892971101071215e-20
33.906250000000	8.7163690757865420e-11	8.7163861521329468e-11	1.7076346404792831e-16	1.2626504396932596e-20	4.7813976659740865e-20	3.5187472262808268e-20
33.997395833333	-8.4606179284002967e-11	-8.4606345787769498e-11	-1.6650376653055577e-16	-3.2399703019063668e-20	4.7479911414673872e-21	3.7147694160531057e-20
34.088541666667	8.2077008641135163e-11	8.2077171808802538e-11	1.6316766737474848e-16	-1.3686980277251618e-20	2.6463416693945529e-20	4.0150396971197144e-20
34.179687500000	-7.9574951560982425e-11	-7.9575110744130056e-11	-1.5918314763108835e-16	-9.9411970867822944e-20	-5.6122961157300625e-20	4.3289009710522320e-20
34.270833333333	7.7098826131233295e-11	7.7098982137479128e-11	1.5600624583359073e-16	-3.9364965428549131e-20	5.4717991722736015e-21	4.4836764600822732e-20
34.361979166667	-7.4647511954452728e-11	-7.4647664181834659e-11	-1.5222738193102203e-16	-7.2296172951665372e-20	-2.4539579963956488e-20	4.7756592987708884e-20
34.453125000000	7.2219927032870284e-11	7.2220076239409065e-11	1.4920653878084914e-16	-1.1627958489034247e-19	-6.6914927050206056e-20	4.9364657840136411e-20
34.544270833333	-6.9815041790884067e-11	-6.9815187406452712e-11	-1.4561556864422913e-16	-1.0442129539181618e-19	-5.7076587122583714e-20	4.7344708269232469e-20
34.635416666667	6.7431862183113162e-11	6.7432004904624467e-11	1.4272151130517727e-16	-1.2636781446784738e-19	-8.0413769130359964e-20	4.5954045337487413e-20
34.726562500000	-6.5069439741574018e-11	-6.5069579093258097e-11	-1.3935168407961299e-16	-1.1896181838128407e-19	-7.3834342284080838e-20	4.5127476097203234e-20
34.817708333333	6.2726855928313136e-11	6.2726992480646008e-11	1.3655233287194022e-16	-1.3681435564110131e-19	-9.1875050141764123e-20	4.4939305499337186e-20
34.908854166667	-6.0403231418031985e-11	-6.0403364731539065e-11	-1.3331350708009126e-16	-1.4993436285255247e-19	-1.0928435099383434e-19	4.0650011858718128e-20
