z_A	PHI_DFT_e_A3	PHI_step01_e_A3	RHOB_DFT_e_A3	RHOB_step01_e_A3	RHOION_DFT_e_A3	RHOION_step01_e_A3	PHI_step02_e_A3	RHOB_step02_e_A3	RHOION_step02_e_A3	PHI_step03_e_A3	RHOB_step03_e_A3	RHOION_step03_e_A3	PHI_step04_e_A3	RHOB_step04_e_A3	RHOION_step04_e_A3	PHI_step05_e_A3	RHOB_step05_e_A3	RHOION_step05_e_A3
1.822916666667e+01	8.144362386927e-06	7.729295831856e-06	9.885022212058e-05	1.016412866844e-04	-1.415940878961e-10	-1.396788231091e-10	7.933637621035e-06	9.986202930563e-05	-1.406366941068e-10	8.146423407841e-06	9.838593096080e-05	-1.415916476648e-10	8.143932533799e-06	9.887105558319e-05	-1.415918654787e-10	8.144094651935e-06	9.884585702295e-05	-1.415930514071e-10
1.832031250000e+01	9.132526598772e-06	8.730328296526e-06	7.153423669088e-05	7.411962341647e-05	-7.504686643162e-10	-7.400677369098e-10	8.928380005893e-06	7.177678937464e-05	-7.452661217009e-10	9.134562164458e-06	7.043264580159e-05	-7.504580848477e-10	9.132115003424e-06	7.152747114118e-05	-7.504565034078e-10	9.132266383056e-06	7.153079617776e-05	-7.504629246889e-10
1.841145833333e+01	9.717898096362e-06	9.327986785315e-06	-9.701475945886e-07	1.511787214768e-06	-3.576670661419e-09	-3.524805521105e-09	9.520014735002e-06	-9.897394899333e-07	-3.550707800503e-09	9.719891061490e-06	-2.250343916633e-06	-3.576629640267e-09	9.717504168638e-06	-1.015146272932e-06	-3.576610399782e-09	9.717645202641e-06	-9.767552382631e-07	-3.576641476792e-09
1.850260416667e+01	1.002688118045e-05	9.648701760623e-06	-5.848630644448e-05	-5.623491593602e-05	-1.524935720731e-08	-1.502290107438e-08	9.834959312758e-06	-5.813036820651e-05	-1.513591746072e-08	1.002881172901e-05	-5.923919058351e-05	-1.524922169030e-08	1.002650257936e-05	-5.854214939367e-05	-1.524909883096e-08	1.002663530940e-05	-5.849823282788e-05	-1.524922788214e-08
1.859375000000e+01	1.016332296600e-05	9.796376397021e-06	-6.090582483510e-05	-5.905835750761e-05	-5.744357309617e-08	-5.655270184051e-08	9.977102247484e-06	-5.980402787927e-05	-5.699693660604e-08	1.016518488672e-05	-6.068046688088e-05	-5.744317576580e-08	1.016295707717e-05	-6.093608764303e-05	-5.744257801199e-08	1.016308366301e-05	-6.092016398578e-05	-5.744305920814e-08
1.868489583333e+01	1.017338286275e-05	9.817259384761e-06	-2.276312192700e-05	-2.115156865152e-05	-1.910047747700e-07	-1.879712233729e-07	9.992658848447e-06	-2.088104525705e-05	-1.894827508817e-07	1.017518363476e-05	-2.164158836009e-05	-1.910037901980e-07	1.017302880399e-05	-2.275970365109e-05	-1.910014458207e-07	1.017314961074e-05	-2.277371786258e-05	-1.910030133916e-07
1.877604166667e+01	1.010056801212e-05	9.754904536374e-06	5.537026276232e-06	7.155646572238e-06	-5.565994781987e-07	-5.473891642953e-07	9.925165653737e-06	7.876546767615e-06	-5.519744042122e-07	1.010232046509e-05	7.073619942295e-06	-5.565974318975e-07	1.010022653469e-05	5.548304478607e-06	-5.565894479764e-07	1.010034041741e-05	5.534328419946e-06	-5.565941029090e-07
1.886718750000e+01	9.953963888489e-06	9.618388546279e-06	-3.262390919210e-06	-1.767287022202e-06	-1.431257603038e-06	-1.407004190328e-06	9.783708389890e-06	-1.077457943016e-06	-1.419069100378e-06	9.955681715362e-06	-1.863832783184e-06	-1.431254844122e-06	9.953635260607e-06	-3.271791048292e-06	-1.431231143694e-06	9.953741843320e-06	-3.258425402048e-06	-1.431243385680e-06
1.895833333333e+01	9.767643252134e-06	9.441803560663e-06	-3.750843917249e-05	-3.645468764296e-05	-3.258545925495e-06	-3.201174689377e-06	9.602368232470e-06	-3.602891685925e-05	-3.229691198058e-06	9.769338038806e-06	-3.662130854615e-05	-3.258547146917e-06	9.767326108202e-06	-3.753900855269e-05	-3.258482921556e-06	9.767426843683e-06	-3.750217532464e-05	-3.258512137995e-06
1.904947916667e+01	9.549724471599e-06	9.233351742325e-06	-7.116544278869e-05	-7.068151741107e-05	-6.698021531445e-06	-6.577264591115e-06	9.389297000422e-06	-7.056920429931e-05	-6.637250113471e-06	9.551401440545e-06	-7.088803495522e-05	-6.698047890604e-06	9.549417079042e-06	-7.119266039790e-05	-6.697888340483e-06	9.549513658151e-06	-7.115909705156e-05	-6.697949833603e-06
1.914062500000e+01	9.330928261414e-06	9.023852378886e-06	-7.763151567089e-05	-7.761818313303e-05	-1.261263906685e-05	-1.237721676772e-05	9.175259276808e-06	-7.774250564731e-05	-1.249410553780e-05	9.332586582210e-06	-7.783104189980e-05	-1.261275679203e-05	9.330630124642e-06	-7.763242074911e-05	-1.261238051519e-05	9.330722758204e-06	-7.762336811796e-05	-1.261249722190e-05
1.923177083333e+01	9.107617396125e-06	8.809735740159e-06	-4.880742585060e-05	-4.909488639003e-05	-2.218595304501e-05	-2.176239885425e-05	8.956653380020e-06	-4.930894048799e-05	-2.197266480862e-05	9.109255738461e-06	-4.924500143218e-05	-2.218632926560e-05	9.107329115930e-06	-4.877879998903e-05	-2.218549512685e-05	9.107416981619e-06	-4.879578714538e-05	-2.218569301894e-05
1.932291666667e+01	8.894151160446e-06	8.605388342748e-06	-6.987575800181e-06	-7.501894075771e-06	-3.645232575401e-05	-3.573587505436e-05	8.747854529379e-06	-7.603406857839e-06	-3.609155937224e-05	8.895770506443e-06	-7.415431837112e-06	-3.645328980743e-05	8.893873303010e-06	-6.944173215947e-06	-3.645157025796e-05	8.893955953522e-06	-6.974909255679e-06	-3.645187839819e-05
1.941406250000e+01	8.674916711285e-06	8.395193490013e-06	2.591469888419e-05	2.508133280293e-05	-5.587730707026e-05	-5.475776549513e-05	8.533246708751e-06	2.536891475861e-05	-5.531370716807e-05	8.676517598432e-06	2.573389482858e-05	-5.587936533845e-05	8.674649367416e-06	2.595022795813e-05	-5.587616014303e-05	8.674726986171e-06	2.592363485615e-05	-5.587660004333e-05
1.950520833333e+01	8.462516818115e-06	8.191742503522e-06	5.299390330789e-05	5.167571273427e-05	-7.957687787844e-05	-7.794644369534e-05	8.325424835991e-06	5.264252656802e-05	-7.875633185453e-05	8.464097260698e-06	5.327553727314e-05	-7.958067162860e-05	8.462259933220e-06	5.299910436890e-05	-7.957525171069e-05	8.462332623085e-06	5.299758613606e-05	-7.957583938324e-05
1.959635416667e+01	8.244734109438e-06	7.982815992001e-06	8.407546858658e-05	8.216026522424e-05	-1.066863095062e-04	-1.044693622153e-04	8.112171105561e-06	8.397135907101e-05	-1.055710561696e-04	8.246292498825e-06	8.493916085021e-05	-1.066925737115e-04	8.244487655349e-06	8.403545493278e-05	-1.066841457197e-04	8.244555211333e-06	8.407726659053e-05	-1.066848846133e-04
1.968750000000e+01	8.035137427401e-06	7.781987333073e-06	1.193073220171e-04	1.167385665461e-04	-1.367432005154e-04	-1.338545511545e-04	7.907060864327e-06	1.193349528606e-04	-1.352907852856e-04	8.036676971989e-06	1.206745780276e-04	-1.367529075226e-04	8.034901141916e-06	1.192233162333e-04	-1.367404326398e-04	8.034963596705e-06	1.193111468617e-04	-1.367413247272e-04
1.977864583333e+01	7.820503583735e-06	7.576032296727e-06	1.565885756472e-04	1.532927959735e-04	-1.711611671581e-04	-1.675060231575e-04	7.696875421066e-06	1.564003658728e-04	-1.693246578959e-04	7.822033006517e-06	1.581542084866e-04	-1.711756759220e-04	7.820276722599e-06	1.564817644894e-04	-1.711577197289e-04	7.820334801800e-06	1.565941521437e-04	-1.711587676943e-04
1.986979166667e+01	7.613737896855e-06	7.377851238882e-06	1.984235716254e-04	1.942743668872e-04	-2.117253813829e-04	-2.071524665663e-04	7.494519417318e-06	1.975195168217e-04	-2.094298136789e-04	7.615267935950e-06	1.997580956231e-04	-2.117467425100e-04	7.613519356575e-06	1.983269163123e-04	-2.117211226299e-04	7.613574269210e-06	1.984267382557e-04	-2.117223422034e-04
1.996093750000e+01	7.402293916530e-06	7.174892181053e-06	2.489445197089e-04	2.437585131965e-04	-2.614176840835e-04	-2.557235141509e-04	7.287441216824e-06	2.468483278294e-04	-2.585623350347e-04	7.403833170064e-06	2.496746724084e-04	-2.614487544876e-04	7.402082694038e-06	2.488837341184e-04	-2.614124167982e-04	7.402135471640e-06	2.489415391571e-04	-2.614138431374e-04
2.005208333333e+01	7.199067099022e-06	6.980046125490e-06	3.115596756297e-04	3.050826610912e-04	-3.236127338682e-04	-3.165191588257e-04	7.088529437676e-06	3.079654977426e-04	-3.200598321162e-04	7.200619769655e-06	3.115164626721e-04	-3.236573711962e-04	7.198862805086e-06	3.115351490354e-04	-3.236062000789e-04	7.198913717773e-06	3.115505512522e-04	-3.236078723120e-04
2.014322916667e+01	6.991584252860e-06	6.780833933751e-06	3.891856853482e-04	3.810927246501e-04	-4.014437225016e-04	-3.925951728211e-04	6.885302534759e-06	3.840060105533e-04	-3.970169525841e-04	6.993149443292e-06	3.884425201877e-04	-4.015067983970e-04	6.991387263448e-06	3.891699032848e-04	-4.014356118483e-04	6.991435752756e-06	3.891735778337e-04	-4.014375668542e-04
2.023437500000e+01	6.792531007596e-06	6.589929134557e-06	4.822604763203e-04	4.722071605339e-04	-4.960451064487e-04	-4.850858223110e-04	6.690434763103e-06	4.755734588762e-04	-4.905681239665e-04	6.794103034455e-06	4.810488652151e-04	-4.961317829225e-04	6.792341995030e-06	4.822157602138e-04	-4.960351754116e-04	6.792387252406e-06	4.822486746514e-04	-4.960373770933e-04
2.032552083333e+01	6.590126873932e-06	6.395530685817e-06	5.862526493145e-04	5.739660070480e-04	-6.022516874077e-04	-5.889062161519e-04	6.492132008897e-06	5.781817017082e-04	-5.955876767310e-04	6.591697263378e-06	5.847987808991e-04	-6.023661540194e-04	6.589945998396e-06	5.861575488970e-04	-6.022398120402e-04	6.589987807566e-06	5.862423758324e-04	-6.022421592074e-04
2.041666666667e+01	6.397186124239e-06	6.210424964744e-06	6.933638232701e-04	6.787172509758e-04	-7.119832770779e-04	-6.961988290915e-04	6.303194803026e-06	6.839521559203e-04	-7.041058921292e-04	6.398746866128e-06	6.917338399222e-04	-7.121270066989e-04	6.397012582082e-06	6.932279918155e-04	-7.119694799770e-04	6.397051718954e-06	6.933545954900e-04	-7.119718921798e-04
2.050781250000e+01	6.202200678867e-06	6.023081311970e-06	7.966469395598e-04	7.796757376996e-04	-8.163081467202e-04	-7.981750896385e-04	6.112105961779e-06	7.858131600186e-04	-8.072612250742e-04	6.203746067606e-06	7.947019218349e-04	-8.164800797673e-04	6.202033025719e-06	7.965035545191e-04	-8.162923875639e-04	6.202070860962e-06	7.966385706522e-04	-8.162949526081e-04
2.059895833333e+01	6.017415750121e-06	5.845728621923e-06	8.913276471065e-04	8.721988302994e-04	-9.125606416595e-04	-8.922991475583e-04	5.931103100521e-06	8.789595109724e-04	-9.024522472361e-04	6.018940659920e-06	8.888356840001e-04	-9.127577416384e-04	6.017252632221e-06	8.912114990831e-04	-9.125428798513e-04	6.017290373269e-06	8.913216640851e-04	-9.125457648603e-04
2.069010416667e+01	5.831477170533e-06	5.667000475439e-06	9.729524664972e-04	9.519405020044e-04	-9.952705114348e-04	-9.731366581383e-04	5.748822691943e-06	9.591029208595e-04	-9.842257560090e-04	5.832972910829e-06	9.697984242877e-04	-9.954885468582e-04	5.831317774089e-06	9.728820639499e-04	-9.952507479073e-04	5.831356066310e-06	9.729515940924e-04	-9.952540910404e-04
2.078125000000e+01	5.656362688410e-06	5.498858790251e-06	1.036655021157e-03	1.014134959255e-03	-1.061037168056e-03	-1.037464141286e-03	5.577228684576e-06	1.021704441386e-03	-1.049269633802e-03	5.657813976115e-06	1.033007786566e-03	-1.061269822181e-03	5.656206654423e-06	1.036629643563e-03	-1.061015639177e-03	5.656245736345e-06	1.036661361117e-03	-1.061019487201e-03
2.087239583333e+01	5.480908361791e-06	5.330132121587e-06	1.079329042435e-03	1.055745218265e-03	-1.103219834237e-03	-1.078680574773e-03	5.405148425633e-06	1.063976074144e-03	-1.090962590938e-03	5.482294128213e-06	1.075649663158e-03	-1.103459771436e-03	5.480755520423e-06	1.079336933015e-03	-1.103196871600e-03	5.480795515150e-06	1.079342632394e-03	-1.103201233255e-03
2.096354166667e+01	5.316435717784e-06	5.172142497343e-06	1.102023727018e-03	1.077811266340e-03	-1.125592432798e-03	-1.100594011810e-03	5.243903191523e-06	1.087088717898e-03	-1.113096040614e-03	5.317733534025e-06	1.098911494123e-03	-1.125831705716e-03	5.316285979707e-06	1.102051124144e-03	-1.125568453416e-03	5.316326974177e-06	1.102042404846e-03	-1.125573305735e-03
2.105468750000e+01	5.151683746155e-06	5.013640846894e-06	1.109772788698e-03	1.085275992812e-03	-1.131712861704e-03	-1.106587385881e-03	5.082243049303e-06	1.095935413596e-03	-1.119140566163e-03	5.152875310508e-06	1.107750583375e-03	-1.131944967131e-03	5.151537142065e-06	1.109808307716e-03	-1.131688118032e-03	5.151579125817e-06	1.109793072447e-03	-1.131693489457e-03
2.114583333333e+01	4.997450643638e-06	4.865437429884e-06	1.109103755786e-03	1.084548098380e-03	-1.131036062072e-03	-1.106002782860e-03	4.930981135526e-06	1.096724579098e-03	-1.118495453028e-03	4.998525569895e-06	1.108461597299e-03	-1.131255858553e-03	4.997307306963e-06	1.109139278779e-03	-1.131010711863e-03	4.997350188037e-06	1.109122333384e-03	-1.131016654458e-03
2.123697916667e+01	4.842687734918e-06	4.716495235294e-06	1.105153058019e-03	1.080676718309e-03	-1.126141469933e-03	-1.101280195550e-03	4.779084207664e-06	1.094245768769e-03	-1.113671301200e-03	4.843644508011e-06	1.105908273036e-03	-1.126346018371e-03	4.842547808788e-06	1.105183353464e-03	-1.126115535685e-03	4.842591489288e-06	1.105168856692e-03	-1.126122133168e-03
2.132812500000e+01	4.698003492518e-06	4.577430438228e-06	1.100237521216e-03	1.075944152272e-03	-1.121139127212e-03	-1.096518393087e-03	4.637172602632e-06	1.090554401852e-03	-1.108773944268e-03	4.698848261248e-06	1.102189162184e-03	-1.121326872341e-03	4.697867067821e-06	1.100258684253e-03	-1.121112661607e-03	4.697911450276e-06	1.100253635790e-03	-1.121119948737e-03
2.141927083333e+01	4.552752559617e-06	4.437606454756e-06	1.094547465794e-03	1.070545461651e-03	-1.114292685934e-03	-1.089941838782e-03	4.494610886422e-06	1.085697071749e-03	-1.102048732389e-03	4.553497135904e-06	1.097360210631e-03	-1.114463934910e-03	4.552619701426e-06	1.094554065281e-03	-1.114265723837e-03	4.552664636518e-06	1.094570951679e-03	-1.114273705683e-03
2.151041666667e+01	4.417238200427e-06	4.307334645819e-06	1.087858718549e-03	1.064272629919e-03	-1.107772891027e-03	-1.083748624241e-03	4.361709401624e-06	1.079395175313e-03	-1.095681454393e-03	4.417898137312e-06	1.091124968560e-03	-1.107929115280e-03	4.417108979015e-06	1.087841328126e-03	-1.107745521121e-03	4.417154302752e-06	1.087896680614e-03	-1.107754169121e-03
2.160156250000e+01	4.281034530934e-06	4.176198856011e-06	1.080342795230e-03	1.057299117142e-03	-1.099268158638e-03	-1.075602386029e-03	4.228047743338e-06	1.071810697010e-03	-1.087348804117e-03	4.281627360224e-06	1.083612251057e-03	-1.099412144577e-03	4.280908985678e-06	1.080288340194e-03	-1.099240445301e-03	4.280954689107e-06	1.080395995843e-03	-1.099249762520e-03
2.169270833333e+01	4.154165214228e-06	4.054231053705e-06	1.072173891090e-03	1.049774787516e-03	-1.091077011433e-03	-1.067823332411e-03	4.103652105530e-06	1.063126051394e-03	-1.079360550718e-03	4.154708574941e-06	1.074969537841e-03	-1.091212031925e-03	4.154043251450e-06	1.072069852197e-03	-1.091049042211e-03	4.154089662399e-06	1.072231862074e-03	-1.091059072277e-03
2.178385416667e+01	4.026574597863e-06	3.931384827616e-06	1.063270520496e-03	1.041572634244e-03	-1.081099963968e-03	-1.058285831963e-03	3.978467754814e-06	1.053287631024e-03	-1.069603421302e-03	4.027084132227e-06	1.065116177942e-03	-1.081229349227e-03	4.026455884572e-06	1.063112210407e-03	-1.081071777069e-03	4.026503719599e-06	1.063312138922e-03	-1.081082634936e-03
2.187500000000e+01	3.908001097273e-06	3.817406862237e-06	1.053737090419e-03	1.032741138552e-03	-1.071852115651e-03	-1.049521180279e-03	3.862231691960e-06	1.042468812760e-03	-1.060599627213e-03	3.908488230139e-06	1.054210410319e-03	-1.071978359296e-03	3.907884981953e-06	1.053536016373e-03	-1.071823702373e-03	3.907935255079e-06	1.053737730534e-03	-1.071835575804e-03
2.196614583333e+01	3.788619457698e-06	3.702480998111e-06	1.043901353592e-03	1.023550652299e-03	-1.060964644435e-03	-1.039138381929e-03	3.745115999173e-06	1.031131548042e-03	-1.049967141509e-03	3.789089308627e-06	1.042708843125e-03	-1.061088734246e-03	3.788504946689e-06	1.043691254648e-03	-1.060935849898e-03	3.788558791953e-06	1.043844252421e-03	-1.060949012022e-03
2.205729166667e+01	3.677870476927e-06	3.596055353818e-06	1.033493165830e-03	1.013684844418e-03	-1.050700517160e-03	-1.029425561528e-03	3.636556772555e-06	1.019217050380e-03	-1.039979496328e-03	3.678320262066e-06	1.030548639362e-03	-1.050821347720e-03	3.677756317710e-06	1.033328651528e-03	-1.050671071947e-03	3.677814747879e-06	1.033380266402e-03	-1.050685830842e-03
2.214843750000e+01	3.566304505921e-06	3.488687235532e-06	1.021193681579e-03	1.001809045515e-03	-1.037408872025e-03	-1.016732919671e-03	3.527099271569e-06	1.005681699866e-03	-1.026983769235e-03	3.566722910912e-06	1.016674144403e-03	-1.037522906541e-03	3.566189461100e-06	1.021137134520e-03	-1.037378453982e-03	3.566253041174e-06	1.021050267386e-03	-1.037395037799e-03
2.223958333333e+01	3.463103555373e-06	3.389563250537e-06	1.005475355532e-03	9.864210454329e-04	-1.022160091788e-03	-1.002178836796e-03	3.425920578837e-06	9.892883075467e-04	-1.012072665479e-03	3.463471507604e-06	9.998304574169e-04	-1.022261521455e-03	3.462986862241e-06	1.005573400793e-03	-1.022128576387e-03	3.463055363139e-06	1.005343736025e-03	-1.022146934888e-03
2.233072916667e+01	3.359051932636e-06	3.289472655936e-06	9.857789124942e-04	9.670210626942e-04	-1.001267647633e-03	-9.820768904872e-04	3.323803192029e-06	9.697091934304e-04	-9.915583811249e-04	3.359344850169e-06	9.796828689372e-04	-1.001349083905e-03	3.358933779171e-06	9.860385756744e-04	-1.001235207658e-03	3.359006011810e-06	9.857006094017e-04	-1.001254962114e-03
2.242187500000e+01	3.262987118837e-06	3.197257626531e-06	9.628071342596e-04	9.443914472534e-04	-9.780568228652e-04	-9.597448868946e-04	3.229586817075e-06	9.477540503279e-04	-9.687623824707e-04	3.263178268683e-06	9.570602737363e-04	-9.781103301527e-04	3.262868830271e-06	9.631868989765e-04	-9.780239889138e-04	3.262942872230e-06	9.628003445875e-04	-9.780444959552e-04
2.251302083333e+01	3.165952236174e-06	3.103966829487e-06	9.379941326589e-04	9.200550082471e-04	-9.520136354793e-04	-9.346137906712e-04	3.134321598074e-06	9.248108636689e-04	-9.431437792100e-04	3.166016569045e-06	9.333951951531e-04	-9.520318133283e-04	3.165835962367e-06	9.384196808005e-04	-9.519811002788e-04	3.165909758375e-06	9.380396407067e-04	-9.520017168243e-04
2.260416666667e+01	3.076498607100e-06	3.018156198342e-06	9.128418443245e-04	8.955919536628e-04	-9.270891931827e-04	-9.106134025330e-04	3.046569106076e-06	9.021935428269e-04	-9.186449725251e-04	3.076416423195e-06	9.100565958282e-04	-9.270660772248e-04	3.076386605991e-06	9.132411982051e-04	-9.270576602315e-04	3.076458605972e-06	9.128897294788e-04	-9.270779016529e-04
2.269531250000e+01	2.985937541531e-06	2.931142504519e-06	8.883387596478e-04	8.720204762365e-04	-9.015328490387e-04	-8.859700934938e-04	2.957653543096e-06	8.805969391692e-04	-8.935063873948e-04	2.985697428490e-06	8.877899138002e-04	-9.014647800740e-04	2.985831471989e-06	8.886770054675e-04	-9.015028104253e-04	2.985900849406e-06	8.883372152065e-04	-9.015224309891e-04
2.278645833333e+01	2.902561914024e-06	2.851224941060e-06	8.646738074023e-04	8.494750430293e-04	-8.778397834985e-04	-8.631850632277e-04	2.875881697582e-06	8.598618956931e-04	-8.702293387940e-04	2.902162509692e-06	8.664742664879e-04	-8.777259462651e-04	2.902462577318e-06	8.649654942221e-04	-8.778115082247e-04	2.902528837743e-06	8.646051154486e-04	-8.778303432237e-04
2.287760416667e+01	2.818027190828e-06	2.770067143383e-06	8.415880486247e-04	8.275643760242e-04	-8.536988705647e-04	-8.399395359618e-04	2.792922886628e-06	8.393896465370e-04	-8.465015550573e-04	2.817477440391e-06	8.455328996451e-04	-8.535413983157e-04	2.817934858960e-06	8.418788262729e-04	-8.536724538576e-04	2.817997137976e-06	8.414868581841e-04	-8.536902496786e-04
2.296875000000e+01	2.740353762704e-06	2.695697660076e-06	8.190338268281e-04	8.060927420962e-04	-8.314006973108e-04	-8.185321434567e-04	2.716809300507e-06	8.188664223975e-04	-8.246200815049e-04	2.739671588850e-06	8.246545225010e-04	-8.312044316451e-04	2.740268820694e-06	8.193623717864e-04	-8.313762849032e-04	2.740325482641e-06	8.189697383984e-04	-8.313925486729e-04
2.305989583333e+01	2.661428502675e-06	2.620010674705e-06	7.972328087079e-04	7.852070598197e-04	-8.086466281832e-04	-7.966586652091e-04	2.639436516749e-06	7.983709274738e-04	-8.022848447921e-04	2.660638184179e-06	8.038996083484e-04	-8.084182466994e-04	2.661351948372e-06	7.975953461358e-04	-8.086245243564e-04	2.661400899265e-06	7.972626386897e-04	-8.086386395997e-04
2.315104166667e+01	2.589005780265e-06	2.550765133930e-06	7.762057849068e-04	7.649882009058e-04	-7.876708386535e-04	-7.765591501681e-04	2.568563598587e-06	7.779169341951e-04	-7.817339442014e-04	2.588134722332e-06	7.832463332293e-04	-7.874181531922e-04	2.588939268523e-06	7.765417401501e-04	-7.876515544998e-04	2.588978790338e-06	7.763264547525e-04	-7.876629969286e-04
2.324218750000e+01	2.515317881653e-06	2.480196045733e-06	7.557151606114e-04	7.453776506559e-04	-7.662481560754e-04	-7.560031540088e-04	2.496424194048e-06	7.573657356955e-04	-7.607394427452e-04	2.514393574064e-06	7.625111490762e-04	-7.659789650584e-04	2.515263319354e-06	7.559192452293e-04	-7.662322693370e-04	2.515292725869e-06	7.558549695914e-04	-7.662408181559e-04
2.333333333333e+01	2.447851300217e-06	2.415791952933e-06	7.357232518545e-04	7.265284853380e-04	-7.465553070375e-04	-7.371714678709e-04	2.430503764986e-06	7.368271715080e-04	-7.414797992241e-04	2.446899045468e-06	7.417605847363e-04	-7.462770280932e-04	2.447810216551e-06	7.356779998663e-04	-7.465432962656e-04	2.447829753323e-06	7.357860542931e-04	-7.465489991168e-04
2.342447916667e+01	2.379062296114e-06	2.350013278881e-06	7.164386740947e-04	7.087013479373e-04	-7.264096132314e-04	-7.178778818196e-04	2.363256487325e-06	7.166543602831e-04	-7.217691848278e-04	2.378103826866e-06	7.213135028853e-04	-7.261285236076e-04	2.379035219009e-06	7.160585093363e-04	-7.264016633409e-04	2.379045373819e-06	7.163742495104e-04	-7.264046405368e-04
2.351562500000e+01	2.316171157157e-06	2.290087549200e-06	6.978730416429e-04	6.917286794835e-04	-7.079261636324e-04	-7.002421969435e-04	2.301899915330e-06	6.969853757205e-04	-7.037234424025e-04	2.315223840865e-06	7.012816596457e-04	-7.076474970390e-04	2.316157105783e-06	6.971521032400e-04	-7.079220146778e-04	2.316158212194e-06	6.977197100812e-04	-7.079223466890e-04
2.360677083333e+01	2.251973320198e-06	2.228820356538e-06	6.797897395565e-04	6.750183391741e-04	-6.890028590100e-04	-6.821617252632e-04	2.239226231462e-06	6.777181629077e-04	-6.852375319011e-04	2.251049457254e-06	6.815400653376e-04	-6.887302236309e-04	2.251969480808e-06	6.788413123844e-04	-6.890017092948e-04	2.251962383614e-06	6.796498544981e-04	-6.889996232133e-04
2.369791666667e+01	2.193424625796e-06	2.173177211484e-06	6.621533317224e-04	6.582025583833e-04	-6.716917385027e-04	-6.656932035357e-04	2.182187187898e-06	6.589938169111e-04	-6.683633967420e-04	2.192530557058e-06	6.622181505990e-04	-6.714271733903e-04	2.193426406214e-06	6.612168288706e-04	-6.716922437368e-04	2.193413877143e-06	6.621145511049e-04	-6.716885498537e-04
2.378906250000e+01	2.133538889552e-06	2.116177369966e-06	6.451692464714e-04	6.414032801659e-04	-6.539388224520e-04	-6.487816437560e-04	2.123792069265e-06	6.412311089013e-04	-6.510442015045e-04	2.132674115265e-06	6.437607996544e-04	-6.536821897083e-04	2.133540724096e-06	6.445549079551e-04	-6.539393464719e-04	2.133528114220e-06	6.452339409761e-04	-6.539356169910e-04
2.388020833333e+01	2.079008104284e-06	2.064511631018e-06	6.288476260030e-04	6.248813624466e-04	-6.377298492378e-04	-6.334136344753e-04	2.070729007554e-06	6.246284796338e-04	-6.352652705412e-04	2.078165170652e-06	6.264529265652e-04	-6.374790808068e-04	2.079005263461e-06	6.288099391399e-04	-6.377289801587e-04	2.078998844390e-06	6.289328473947e-04	-6.377270875186e-04
2.397135416667e+01	2.023178981851e-06	2.011521420791e-06	6.129596681164e-04	6.088494743500e-04	-6.210960641062e-04	-6.176170194419e-04	2.016343329116e-06	6.090348417198e-04	-6.190563441390e-04	2.022345072355e-06	6.102703235588e-04	-6.208473417468e-04	2.023169983601e-06	6.135425774412e-04	-6.210933602174e-04	2.023173115395e-06	6.129721262354e-04	-6.210943082202e-04
2.406250000000e+01	1.972480421004e-06	1.963631534164e-06	5.974785203155e-04	5.936230716396e-04	-6.059556203958e-04	-6.033093451965e-04	1.967066068683e-06	5.943450521738e-04	-6.043366239970e-04	1.971641052709e-06	5.951999096121e-04	-6.057047171004e-04	1.972468695076e-06	5.984284506259e-04	-6.059520943184e-04	1.972478349013e-06	5.973994051897e-04	-6.059549957226e-04
2.415364583333e+01	1.920475332090e-06	1.914406765818e-06	5.826077037652e-04	5.794324996241e-04	-5.903925424568e-04	-5.885740135172e-04	1.916465289148e-06	5.805719078445e-04	-5.891909521574e-04	1.919619194194e-06	5.812246266772e-04	-5.901360473886e-04	1.920468448186e-06	5.834492170570e-04	-5.903904642901e-04	1.920475492215e-06	5.825077049278e-04	-5.903925854985e-04
2.424479166667e+01	1.873330698892e-06	1.870021502893e-06	5.683508756837e-04	5.660379628675e-04	-5.762552396160e-04	-5.752618094696e-04	1.870714066410e-06	5.675366069558e-04	-5.754697331728e-04	1.872453283066e-06	5.679944052554e-04	-5.759918597233e-04	1.873336590691e-06	5.686318762036e-04	-5.762569920701e-04	1.873331028019e-06	5.683191687977e-04	-5.762553337672e-04
2.433593750000e+01	1.824935726946e-06	1.824372991015e-06	5.544797505679e-04	5.529772158056e-04	-5.617157696596e-04	-5.615465924155e-04	1.823706398082e-06	5.549517049396e-04	-5.613460634811e-04	1.824039361165e-06	5.550064398997e-04	-5.614461750768e-04	1.824957667359e-06	5.540579737696e-04	-5.617223551412e-04	1.824935747058e-06	5.545370213140e-04	-5.617157713197e-04
2.442708333333e+01	1.781198300500e-06	1.783372180442e-06	5.409737732102e-04	5.402686073445e-04	-5.485524764056e-04	-5.492074115787e-04	1.781352848728e-06	5.428672041659e-04	-5.485990586245e-04	1.780288418908e-06	5.422228114921e-04	-5.482783548747e-04	1.781232139753e-06	5.401393308779e-04	-5.485626552864e-04	1.781199631036e-06	5.410589372857e-04	-5.485528732472e-04
