z_A	PHI_DFT_eV	PHI_py_eV	RHOB_DFT_e_A3	RHOB_py_e_A3	RHOION_DFT_e_A3	RHOION_py_e_A3
7.473958333333e+00	-8.624158729614e+00	-7.725738127942e+00	-1.232800914306e-10	1.489559167202e-09	-2.278122209339e-20	1.214355360266e-43
7.565104166667e+00	-6.572338739111e+00	-5.550920687820e+00	1.260152102364e-10	-1.448769715768e-09	1.608518698697e-20	2.920804563214e-43
7.656250000000e+00	-4.909269249344e+00	-3.764446834508e+00	-1.287830443890e-10	1.408183509666e-09	-3.243791566021e-20	5.955817633662e-43
7.747395833333e+00	-3.572636973910e+00	-2.303982846098e+00	1.315848123732e-10	-1.367793009450e-09	-2.902579059062e-20	6.842352511110e-43
7.838541666667e+00	-2.547812656480e+00	-1.154905796914e+00	-1.344217921336e-10	1.327590789632e-09	-5.259370963425e-20	-6.437610052494e-43
7.929687500000e+00	-1.804941813802e+00	-2.873491789297e-01	1.372953152440e-10	-1.287569500083e-09	-2.219537142802e-20	-6.045668897338e-42
8.020833333333e+00	-1.294039064966e+00	3.486562155686e-01	-1.402067058691e-10	1.247722168971e-09	-3.761840273305e-20	-1.905254170638e-41
8.111979166667e+00	-9.537015575674e-01	8.145286311237e-01	1.431594431000e-10	-1.208033775138e-09	-2.056733951447e-20	-4.747537551595e-41
8.203125000000e+00	-7.302310897588e-01	1.163949579236e+00	-1.461050649207e-10	1.168686087436e-09	-2.921082845111e-20	-1.062935346410e-40
8.294270833333e+00	-6.037923058047e-01	1.416770985912e+00	1.500103237463e-10	-1.126105999916e-09	-2.924124949706e-20	-2.238577186141e-40
8.385416666667e+00	-5.454798670069e-01	1.601881585591e+00	-1.402584349936e-10	1.133432861130e-09	-4.502053695300e-20	-4.459365981466e-40
8.476562500000e+00	-5.412681809547e-01	1.733324004523e+00	2.913397814295e-10	-5.630567622967e-10	-6.242127888049e-21	-8.501107736250e-40
8.567708333333e+00	-5.877034773816e-01	1.814536027567e+00	1.046680337552e-09	5.315225077492e-09	-4.254904627094e-20	-1.553947205353e-39
8.658854166667e+00	-6.693913254525e-01	1.860924370025e+00	8.555380557884e-09	2.900736234067e-08	5.758667980183e-21	-2.726719010288e-39
8.750000000000e+00	-7.608635969046e-01	1.897941264292e+00	4.592798204291e-08	1.665918175001e-07	-9.295928140161e-21	-4.592345561566e-39
8.841145833333e+00	-8.549089919457e-01	1.932813233525e+00	2.004976331190e-07	7.288700469216e-07	-1.989294860088e-20	-7.423589126568e-39
8.932291666667e+00	-9.622020552505e-01	1.954858156304e+00	6.914799618053e-07	2.579712320014e-06	-4.934125175280e-20	-1.152741998211e-38
9.023437500000e+00	-1.105551104283e+00	1.941285631927e+00	1.904535634738e-06	7.362016903029e-06	1.286188044991e-20	-1.721596860347e-38
9.114583333333e+00	-1.307707654651e+00	1.869338108981e+00	4.199284401482e-06	1.712249933180e-05	-1.304065040372e-20	-2.476523800909e-38
9.205729166667e+00	-1.556656131207e+00	1.751060046890e+00	7.453716634973e-06	3.271272591363e-05	-2.304352806343e-20	-3.441505559580e-38
9.296875000000e+00	-1.836082624451e+00	1.602772387467e+00	1.070569710765e-05	5.180200280393e-05	-4.242838534056e-21	-4.630014052974e-38
9.388020833333e+00	-2.129718153535e+00	1.440791952117e+00	1.249887412992e-05	6.844974207517e-05	8.575848814778e-21	-5.998256493780e-38
9.479166666667e+00	-2.436459912717e+00	1.266231201058e+00	1.180775067084e-05	7.557057395810e-05	6.063564601289e-21	-7.517942474988e-38
9.570312500000e+00	-2.762092168373e+00	1.073323325902e+00	8.628557377516e-06	6.869768168916e-05	-1.788352865185e-20	-9.247665423734e-38
9.661458333333e+00	-3.086234577918e+00	8.824172691886e-01	3.719387287847e-06	4.823702806294e-05	3.257192462584e-20	-1.116952176905e-37
9.752604166667e+00	-3.368544135665e+00	7.338365889499e-01	-1.818040870659e-06	1.885610189581e-05	-2.888732770046e-20	-1.326826785699e-37
9.843750000000e+00	-3.566002212044e+00	6.705380530252e-01	-6.636928523688e-06	-1.279956539600e-05	-1.195153751958e-20	-1.554346433153e-37
9.934895833333e+00	-3.655612124950e+00	7.154866445874e-01	-9.496609350651e-06	-4.039569770254e-05	-4.392805561946e-20	-1.801726850064e-37
1.002604166667e+01	-3.649406720457e+00	8.566041871362e-01	-1.007727941229e-05	-5.932015376019e-05	-3.497726326010e-20	-2.081576684126e-37
1.011718750000e+01	-3.590833100064e+00	1.050441736579e+00	-9.155496362938e-06	-6.736753720116e-05	-6.961590670248e-20	-2.394191906337e-37
1.020833333333e+01	-3.503476800098e+00	1.273389093780e+00	-7.742827703321e-06	-6.489767887281e-05	-3.262433649288e-20	-2.740369858832e-37
1.029947916667e+01	-3.368315637308e+00	1.544482733642e+00	-6.279363716150e-06	-5.453595775884e-05	-5.772746645949e-20	-3.114783629283e-37
1.039062500000e+01	-3.180444177541e+00	1.868623877251e+00	-4.744333207801e-06	-4.026285456250e-05	-2.158030386092e-20	-3.503299176978e-37
1.048177083333e+01	-2.965264160443e+00	2.220450830661e+00	-3.152246216570e-06	-2.607443610911e-05	-7.143073100001e-20	-3.829509729023e-37
